Time(s),X(m/s^2),Y(m/s^2),Z(m/s^2)
0.00928223,5.786742687,6.967002392,0.093619183
0.02613728,5.09013176,12.1097765,-1.852642894
0.04299233,4.738088131,22.27029991,-4.754538536
0.0598466,4.36211586,23.17508507,-7.699205875
0.07670082,7.632505894,22.14318085,-1.060319543
0.09355588,10.24457073,19.61994934,3.011965513
0.11041098,5.700600624,11.65005493,4.690231323
0.1272652,4.723731041,3.761517286,3.531507015
0.14411947,5.94466877,-1.484148264,-1.608574986
0.16097452,4.71176672,0.134297177,-3.794418573
0.17782957,2.281855583,1.527817249,-3.851846218
0.19468384,1.362413406,2.861217737,-2.580659151
0.21153806,0.084047899,5.193023205,-1.833500385
0.22839317,0.440578461,7.91994381,-1.306780219
0.24524822,1.498804331,7.910372734,-0.476171702
0.26210249,1.903490424,6.715755939,-0.442672193
0.27895671,1.903490424,4.750051975,-1.354636669
0.29581176,3.06460762,4.338486671,-1.361815214
0.31266686,6.107380867,4.146761417,-2.037189484
0.32952108,10.46949673,3.57218504,-2.197508574
0.34637535,14.30728436,3.814159393,-7.09112978
0.36323041,13.49821186,6.940680981,-9.238389015
0.38008551,11.02014446,15.77976799,-13.56700516
0.39693973,11.28843975,12.07597733,-5.2737813
0.413794,8.896514893,7.783553123,1.597209096
0.43064905,1.992024899,9.646066666,4.187439442
0.44750416,-0.311066955,14.52772331,2.983251572
0.46435838,3.533900023,20.16820526,-5.089533806
0.48121265,5.662315845,23.37159538,-2.516052961
0.4980677,4.259224415,15.50698662,-2.319542408
0.5149228,-0.670289457,8.20498848,1.051346421
0.53177702,0.488434911,6.167500496,4.321736813
0.54863129,1.731207132,12.77049446,-2.767299414
0.56548634,0.567398071,13.7231369,-7.703991413
0.58234145,4.527519703,11.73141098,-8.723932266
0.59919567,6.217749596,8.193024635,-7.653742313
0.61604994,3.833002806,2.49481678,-3.550051451
0.63290499,2.966501951,0.574875653,0.725623488
0.64976009,3.270390272,4.333701134,0.232402906
0.66661431,1.922633052,7.199405193,-1.960619092
0.68346858,2.164308071,6.110072613,-4.134199142
0.70032364,3.021536827,4.089334011,-3.902095556
0.71717874,4.64716053,4.04147768,-2.829512835
0.73403301,5.731707573,6.014359951,-2.240579367
0.75088723,4.905585289,7.771588802,-2.056331873
0.76774233,3.744468451,9.270093918,-2.51844573
0.78459738,2.681456804,8.932705879,-3.792025566
0.80145166,0.876371265,6.830611229,-5.034498692
0.81830593,0.996012449,5.547460079,-5.408078194
0.83516098,4.113262177,5.224130154,-3.758526087
0.85201608,8.128119469,8.274380684,-4.091128349
0.8688703,8.09701252,11.82473087,-4.98903513
0.88572457,7.998907089,10.30439186,-4.687240601
0.90257968,6.768397808,7.197012424,-3.250948668
0.91943473,4.929513931,4.963312149,0.158225402
0.936289,5.906383514,3.658326626,1.898704767
