"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-8.878750086E-4,-1.483714600E0,2.898273010E0,9.405241699E0
9.076124988E-3,-1.629661102E0,3.074606323E0,8.945847015E0
1.904012501E-2,-1.469045105E0,2.948119354E0,9.069789276E0
2.900312500E-2,-1.289718018E0,2.861748962E0,9.303153992E0
3.896712500E-2,-1.363215179E0,2.812950439E0,8.618627472E0
4.893112500E-2,-1.199006653E0,2.712658997E0,8.199349365E0
5.889512500E-2,-9.330097961E-1,2.412682800E0,8.516689453E0
6.885812501E-2,-9.033714294E-1,2.121687927E0,8.916807404E0
7.882212501E-2,-1.013392639E0,1.926793213E0,9.117989044E0
8.878612501E-2,-1.045426025E0,1.769769745E0,9.123976593E0
9.874912500E-2,-1.116977234E0,1.733096008E0,9.195378113E0
1.087131250E-1,-1.274898834E0,1.904639282E0,9.082961884E0
1.186771250E-1,-1.476529541E0,2.077978821E0,8.870104523E0
1.286411250E-1,-1.487905884E0,2.303709412E0,8.840316467E0
1.386041250E-1,-1.512903900E0,2.202220459E0,8.527766418E0
1.485681250E-1,-1.036444702E0,1.895508270E0,8.929530945E0
1.585321250E-1,-9.924362183E-1,1.426533508E0,9.101672974E0
1.684951250E-1,-8.762777710E-1,1.584455109E0,9.401798859E0
1.784591250E-1,-8.128097534E-1,1.661095734E0,9.726623383E0
1.884231250E-1,-6.947053528E-1,1.539997559E0,9.901459808E0
1.983871250E-1,-7.851173401E-1,1.098864899E0,9.863139496E0
2.083501250E-1,-6.849755859E-1,1.155596924E0,1.041444305E1
2.183141250E-1,-4.186793518E-1,1.353186035E0,1.016910324E1
2.282781250E-1,-3.725752258E-1,1.421444092E0,9.612111511E0
2.382411250E-1,-3.772155762E-1,1.463806000E0,9.299711151E0
2.482051250E-1,-4.755610657E-1,1.426832886E0,9.014254761E0
2.581691250E-1,-9.153465271E-1,1.177301788E0,8.687484283E0
2.681331250E-1,-1.236279144E0,1.182840271E0,8.167914734E0
2.780961250E-1,-1.373992767E0,1.400188293E0,7.757767639E0
2.880601250E-1,-1.511856079E0,1.527573395E0,7.887847137E0
2.980241250E-1,-1.454674988E0,1.612596588E0,8.568032684E0
3.079881250E-1,-1.484163666E0,1.388213196E0,9.474996643E0
3.179511250E-1,-1.643432465E0,1.130748596E0,1.008692413E1
3.279151250E-1,-1.839674377E0,1.314716034E0,9.934840393E0
3.378791250E-1,-1.922751617E0,2.098935242E0,9.555828552E0
3.478421250E-1,-1.905387726E0,2.566413116E0,9.224268036E0
3.578061250E-1,-1.875000916E0,2.278711395E0,9.130862274E0
3.677701250E-1,-1.627415771E0,1.800755310E0,9.316027222E0
3.777331250E-1,-1.445244598E0,1.375190277E0,9.485624542E0
3.876971250E-1,-1.325194244E0,1.282383270E0,9.851912842E0
3.976611250E-1,-1.292711792E0,1.264570312E0,1.166179916E1
4.076251250E-1,-1.342558136E0,1.450633392E0,1.171104675E1
4.175881250E-1,-1.390907593E0,1.635648651E0,1.095032867E1
4.275521250E-1,-1.197360077E0,1.455872498E0,1.019035904E1
4.375161250E-1,-1.057850189E0,1.098715210E0,9.168284454E0
4.474801250E-1,-9.533674622E-1,1.010398865E0,7.552993469E0
4.574431250E-1,-8.752299500E-1,9.452842712E-1,7.672145691E0
4.674071250E-1,-7.318281555E-1,3.032693481E-1,9.801916809E0
4.773711250E-1,-1.262175293E0,4.574487305E-1,1.058299255E1
4.873341250E-1,-1.871707764E0,4.430786133E-2,1.078147980E1
4.972981250E-1,-1.727258148E0,5.962101746E-1,1.096724350E1
5.072621250E-1,-1.669478302E0,7.866142273E-1,1.012943573E1
5.172261250E-1,-1.699865112E0,1.468895416E0,9.388626251E0
5.271891250E-1,-1.927691345E0,2.286495209E0,9.302704926E0
5.371531250E-1,-2.281405792E0,1.666933594E0,9.695338440E0
5.471171250E-1,-2.266287231E0,7.755372620E-1,1.048838928E1
5.570801250E-1,-2.053579559E0,1.053808594E-1,1.398062714E1
5.670441250E-1,-1.594484253E0,6.779402161E-1,9.403445435E0
5.770081250E-1,-1.363514557E0,7.390132141E-1,7.992629242E0
5.869721250E-1,-1.124012604E0,6.274951172E-1,8.905880127E0
5.969351250E-1,-1.166524200E0,3.881428528E-1,9.298813019E0
6.068991250E-1,-1.408720551E0,5.445675659E-1,8.878936157E0
