"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.797641667E-2,-3.069156110E-1,5.567215085E-1,-2.743368968E-2
2.798641667E-2,-2.818557918E-1,5.360785723E-1,-1.281479932E-2
3.799741667E-2,-2.571587861E-1,5.101334453E-1,1.621868089E-2
4.800741667E-2,-2.263004631E-1,4.681929350E-1,4.082735255E-2
5.801841668E-2,-1.943972260E-1,4.132631123E-1,5.499931797E-2
6.802841667E-2,-1.771476716E-1,3.424792290E-1,7.383345813E-2
7.803941666E-2,-1.691835225E-1,2.638822794E-1,9.592675418E-2
8.804941666E-2,-1.770819277E-1,1.840343177E-1,1.248217821E-1
9.806041667E-2,-1.883361042E-1,1.252296567E-1,1.457570791E-1
1.080704167E-1,-1.709643155E-1,8.660901338E-2,1.616249681E-1
1.180814167E-1,-1.417650580E-1,5.898063257E-2,1.502953917E-1
1.280914167E-1,-9.883677214E-2,4.779136181E-2,1.254070848E-1
1.381024167E-1,-6.810016185E-2,4.027911648E-2,1.043095216E-1
1.481124167E-1,-5.501418933E-2,2.986668795E-2,8.262500167E-2
1.581234167E-1,-5.878106132E-2,4.204695672E-2,6.371518224E-2
1.681334167E-1,-8.512318879E-2,5.307243764E-2,6.190582737E-2
1.781444167E-1,-1.310620606E-1,5.144724995E-2,8.039075881E-2
1.881544167E-1,-1.813539863E-1,4.544049501E-2,1.053211391E-1
1.981654167E-1,-1.953592151E-1,8.054421097E-2,1.206643209E-1
2.081754167E-1,-1.427146345E-1,1.821467429E-1,1.152732819E-1
2.181864167E-1,-1.002127901E-1,2.278927714E-1,5.207418278E-2
2.281974167E-1,-8.986241370E-2,2.227464914E-1,-2.719347551E-2
2.382074167E-1,-9.025118500E-2,1.699247062E-1,-7.736848295E-2
2.482184167E-1,-1.020050421E-1,1.364232153E-1,-1.001073495E-1
2.582284167E-1,-1.301474273E-1,9.484343231E-2,-1.123022065E-1
2.682394167E-1,-1.433825493E-1,8.267943561E-2,-1.054296568E-1
2.782494167E-1,-1.491449028E-1,1.037772894E-1,-1.078338698E-1
2.882604167E-1,-1.518956870E-1,1.636384875E-1,-1.182737276E-1
2.982704167E-1,-1.384940892E-1,2.099366337E-1,-1.242849976E-1
3.082814167E-1,-8.886288106E-2,2.401073277E-1,-1.507387012E-1
3.182914167E-1,-3.721497580E-2,2.600654960E-1,-1.885684133E-1
3.283024167E-1,-9.260306135E-3,2.494866252E-1,-2.327654362E-1
3.383124167E-1,-2.387799509E-2,1.678242534E-1,-2.623532414E-1
3.483234167E-1,-5.419089273E-2,3.485607356E-2,-2.871267498E-1
3.583334167E-1,-8.169081062E-2,-1.217931509E-1,-3.130320311E-1
3.683444167E-1,-8.587463200E-2,-2.644408643E-1,-3.426964581E-1
3.783544167E-1,-6.343533099E-2,-3.664160967E-1,-4.016816020E-1
3.883654167E-1,-3.121667355E-2,-4.253126979E-1,-4.798727930E-1
3.983754167E-1,-9.630634449E-3,-4.604687691E-1,-5.810569525E-1
4.083864167E-1,-1.089343801E-3,-5.020228624E-1,-6.890297532E-1
4.183974167E-1,1.570053399E-3,-5.738294721E-1,-7.807371616E-1
4.284074167E-1,-1.216945238E-3,-6.391312480E-1,-8.480219245E-1
4.384184167E-1,-1.312250271E-3,-6.656736135E-1,-8.849872947E-1
4.484284167E-1,1.221747138E-3,-6.773566008E-1,-8.965411186E-1
4.584394167E-1,1.725687087E-2,-6.824424863E-1,-8.882976770E-1
4.684494167E-1,6.474395841E-2,-6.667663455E-1,-8.356219530E-1
4.784604167E-1,1.381075531E-1,-5.856275558E-1,-7.586420178E-1
4.884704167E-1,2.197733968E-1,-5.325651169E-1,-6.666221023E-1
4.984814167E-1,3.175684810E-1,-5.123836994E-1,-5.790398717E-1
5.084914167E-1,4.026833773E-1,-5.198009014E-1,-5.225577354E-1
5.185024167E-1,4.671241343E-1,-5.102585554E-1,-4.740845561E-1
5.285124167E-1,5.301054716E-1,-4.916010201E-1,-4.587428868E-1
5.385234167E-1,5.469138026E-1,-4.765827656E-1,-4.762761891E-1
5.485334167E-1,5.526568890E-1,-4.800589681E-1,-5.031269789E-1
5.585444167E-1,5.416437984E-1,-4.728755951E-1,-5.380347371E-1
5.685544167E-1,5.269540548E-1,-4.628338814E-1,-5.837990046E-1
5.785654167E-1,5.138784051E-1,-4.753928781E-1,-6.145070195E-1
5.885754167E-1,5.020872355E-1,-4.941862822E-1,-6.277279854E-1
5.985864167E-1,4.974519014E-1,-5.031465292E-1,-6.379310489E-1
6.085974167E-1,5.243010521E-1,-4.916906655E-1,-6.514431238E-1
6.186074167E-1,5.580119491E-1,-4.934242964E-1,-6.489585042E-1
6.286184167E-1,5.844645500E-1,-5.518002510E-1,-6.471962929E-1
6.386284167E-1,6.149796247E-1,-6.023302078E-1,-6.309924126E-1
6.486394167E-1,6.760144830E-1,-6.253537536E-1,-5.961774588E-1
6.586494167E-1,7.390321493E-1,-5.932499170E-1,-5.663651824E-1
6.686604167E-1,8.079291582E-1,-5.779995918E-1,-5.360386968E-1
6.786704167E-1,8.449741006E-1,-5.711630583E-1,-5.206862092E-1
6.886814167E-1,8.792769313E-1,-5.131122470E-1,-5.115518570E-1
6.986914167E-1,8.524597287E-1,-5.131371617E-1,-5.037120581E-1
7.087024167E-1,7.460997105E-1,-5.846648812E-1,-4.939579368E-1
7.187124167E-1,6.303511858E-1,-6.514169574E-1,-4.568891823E-1
7.287234167E-1,5.789101124E-1,-6.648653746E-1,-4.241671860E-1
7.387334167E-1,5.669229627E-1,-6.762483716E-1,-4.084334970E-1
