"event","experiment time","system time","system time text"
"START",0.000000000E0,1636392645.393,"2021-11-08 18:30:45.393 UTC+01:00"
"PAUSE",5.908848065E1,1636392704.482,"2021-11-08 18:31:44.482 UTC+01:00"
