"event","experiment time","system time","system time text"
"START",0.000000000E0,1636484539.140,"2021-11-09 20:02:19.140 UTC+01:00"
"PAUSE",2.144625614E1,1636484560.587,"2021-11-09 20:02:40.587 UTC+01:00"
