"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.240188000E-2,-2.496312141E0,3.640679598E0,8.677571297E0
2.475037000E-2,-2.421536446E0,3.555136204E0,8.818149567E0
2.709880800E-2,-2.394019127E0,3.560520172E0,9.009575844E0
2.944729700E-2,-2.337189436E0,3.608974695E0,9.186644554E0
3.179573500E-2,-2.275574446E0,3.623331785E0,9.287740707E0
3.414422400E-2,-2.213361025E0,3.661018610E0,9.354740143E0
3.649266200E-2,-2.136790514E0,3.674179077E0,9.350552559E0
3.884115100E-2,-2.007578135E0,3.671786308E0,9.308678627E0
4.118958900E-2,-1.859821439E0,3.606581926E0,9.177073479E0
4.353807800E-2,-1.721037745E0,3.614358664E0,9.183054924E0
4.588656800E-2,-1.680957913E0,3.698705673E0,9.043673515E0
4.823500500E-2,-1.657029629E0,3.678964853E0,8.957531929E0
5.058349500E-2,-1.599003673E0,3.696911097E0,8.919844627E0
5.293193300E-2,-1.536790371E0,3.724428415E0,8.929415703E0
5.528042200E-2,-1.508076429E0,3.762713671E0,8.986844063E0
5.762886000E-2,-1.469791293E0,3.772284985E0,9.059226990E0
5.997734900E-2,-1.342373490E0,3.680161238E0,9.132805824E0
6.232578700E-2,-1.257428288E0,3.675375462E0,9.272786140E0
6.467427600E-2,-1.162313581E0,3.664607763E0,9.340383530E0
6.702271400E-2,-1.048654556E0,3.635295868E0,9.404391289E0
6.937120300E-2,-9.008977413E-1,3.575475216E0,9.363115311E0
7.171964100E-2,-7.830511928E-1,3.492324591E0,9.336195946E0
7.406813000E-2,-6.873382926E-1,3.446861029E0,9.247062683E0
7.641656800E-2,-6.059823632E-1,3.426522017E0,9.199805260E0
7.876505800E-2,-5.533402562E-1,3.419941664E0,9.085547447E0
8.111349500E-2,-5.144568682E-1,3.428316593E0,8.999405861E0
8.346198500E-2,-5.090730190E-1,3.422932863E0,8.889934540E0
8.581042200E-2,-5.365904570E-1,3.446262836E0,8.779266357E0
8.815891200E-2,-5.838487148E-1,3.431905985E0,8.673383713E0
9.050740100E-2,-7.411768436E-1,3.413959742E0,8.542376518E0
9.285583900E-2,-8.021938205E-1,3.481556892E0,8.522037506E0
9.520432800E-2,-6.598208547E-1,3.422334671E0,8.528617859E0
9.755276600E-2,-4.941178858E-1,3.319443226E0,8.487939835E0
9.990125500E-2,-4.791627228E-1,3.371487141E0,8.521439552E0
1.022496930E-1,-5.024927258E-1,3.390629768E0,8.453842163E0
1.045981830E-1,-5.497509837E-1,3.419941664E0,8.477172852E0
1.069466200E-1,-6.317051649E-1,3.407977581E0,8.577073097E0
1.092951100E-1,-7.172485590E-1,3.409173965E0,8.561519623E0
1.116435470E-1,-7.800601721E-1,3.372085333E0,8.595019341E0
1.139920370E-1,-8.955138922E-1,3.403790236E0,8.771489143E0
1.163404740E-1,-9.966106415E-1,3.396611691E0,8.890532494E0
1.186889640E-1,-1.058824062E0,3.369094372E0,8.923434258E0
1.210374010E-1,-1.064207911E0,3.325425386E0,8.895318031E0
1.233858910E-1,-1.094716311E0,3.298506021E0,9.115457535E0
1.257343280E-1,-1.119242787E0,3.275176048E0,9.177671432E0
1.280828180E-1,-1.144367456E0,3.253042459E0,9.326025963E0
1.304312550E-1,-1.164706469E0,3.265006542E0,9.598808289E0
1.327797450E-1,-1.141376376E0,3.305086374E0,9.790832520E0
1.351281830E-1,-1.036092162E0,3.327818155E0,9.853643417E0
1.374766720E-1,-8.638089895E-1,3.348755360E0,9.778269768E0
1.398251620E-1,-6.867401004E-1,3.354737282E0,9.683753014E0
1.421735990E-1,-5.706881881E-1,3.390629768E0,9.588638306E0
1.445220370E-1,-4.899304509E-1,3.375076294E0,9.565308571E0
1.468705260E-1,-4.468596280E-1,3.369692564E0,9.575477600E0
1.492190160E-1,-4.522434771E-1,3.350549936E0,9.599406242E0
1.515674530E-1,-4.576273263E-1,3.308077335E0,9.590433121E0
1.539159430E-1,-4.582255483E-1,3.244667530E0,9.567103386E0
1.562643800E-1,-4.785645306E-1,3.154338360E0,9.577272415E0
1.586128700E-1,-5.180460811E-1,3.073580742E0,9.563513756E0
1.609613080E-1,-5.473581553E-1,3.007179976E0,9.559326172E0
1.633097970E-1,-5.868397355E-1,2.946162939E0,9.602396965E0
1.656582350E-1,-5.976074338E-1,2.889333248E0,9.622138023E0
1.680067240E-1,-6.119644046E-1,2.855833769E0,9.641879082E0
1.703551620E-1,-6.173482537E-1,2.822334290E0,9.627521515E0
1.727036510E-1,-6.173482537E-1,2.816950560E0,9.555737495E0
1.750520890E-1,-6.508477330E-1,2.744567633E0,9.398408890E0
