"event","experiment time","system time","system time text"
"START",0.000000000E0,1636140693.575,"2021-11-05 20:31:33.575 UTC+01:00"
"PAUSE",2.242746369E1,1636140716.002,"2021-11-05 20:31:56.002 UTC+01:00"
