"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.537662500E-2,2.773687541E-1,-1.352007836E-1,-3.932878673E-1
2.530062501E-2,3.078212738E-1,-1.315344572E-1,-4.224669635E-1
3.522362502E-2,3.340060115E-1,-1.276992261E-1,-4.472631216E-1
4.514762500E-2,3.477685750E-1,-9.036108106E-2,-4.797801673E-1
5.507062501E-2,3.486151993E-1,1.442924887E-2,-5.211222768E-1
6.499462502E-2,3.091112077E-1,1.279789507E-1,-5.762193799E-1
7.491762502E-2,2.409795672E-1,2.313649952E-1,-6.496466994E-1
8.484162501E-2,1.576655358E-1,3.770819604E-1,-7.463883758E-1
9.476462501E-2,8.060137928E-2,5.383374095E-1,-8.595951200E-1
1.046886250E-1,1.989083551E-2,6.738569140E-1,-9.644672871E-1
1.146116250E-1,-5.790116638E-2,7.600850463E-1,-1.051861286E0
1.245356250E-1,-1.655196995E-1,7.911604047E-1,-1.128684878E0
1.344586250E-1,-2.793946266E-1,7.563734055E-1,-1.204698443E0
1.443826250E-1,-3.530393839E-1,6.270679832E-1,-1.257823825E0
1.543056250E-1,-3.767987788E-1,3.349450231E-1,-1.280480146E0
1.642296250E-1,-3.428573012E-1,-1.968962997E-1,-1.222750545E0
1.741536250E-1,-3.500574231E-1,-8.493023515E-1,-1.100436568E0
1.840766250E-1,-4.688417315E-1,-1.406404138E0,-1.037458181E0
1.940006250E-1,-5.886411667E-1,-1.697964787E0,-9.221207500E-1
2.039236250E-1,-7.347527146E-1,-1.932163954E0,-8.242753148E-1
2.138476250E-1,-7.533114552E-1,-1.962159753E0,-7.021784782E-1
2.237706250E-1,-6.710792780E-1,-2.078121185E0,-5.460970998E-1
2.336946250E-1,-5.466505289E-1,-2.171972036E0,-4.164445698E-1
2.436176250E-1,-6.141303778E-1,-1.610688925E0,-4.603271484E-1
2.535416250E-1,-8.796701431E-1,-8.747315407E-1,-7.031310201E-1
2.634646250E-1,-9.320352674E-1,-5.279347897E-1,-9.147542119E-1
2.733886250E-1,-7.064934969E-1,-2.949750125E-1,-9.866811633E-1
2.833116250E-1,-4.101161957E-1,-3.116372973E-4,-8.978238106E-1
2.932356250E-1,-2.162825614E-1,3.911240399E-1,-7.179189920E-1
3.031586250E-1,-1.439492851E-1,9.441207051E-1,-5.257487297E-1
3.130826250E-1,-1.316492110E-1,1.599290013E0,-3.797830641E-1
3.230056250E-1,-8.971014619E-2,2.419226885E0,-2.972731292E-1
3.329296250E-1,-1.324626897E-2,3.158568859E0,-1.758148819E-1
3.428526250E-1,-7.834668458E-2,3.336366653E0,1.049369052E-1
3.527766250E-1,-3.512559533E-1,2.715352535E0,4.197864830E-1
3.626996250E-1,-4.517219067E-1,2.076279163E0,5.298098326E-1
3.726236250E-1,-2.672101259E-1,1.853520036E0,4.472028613E-1
3.825476250E-1,-4.562516697E-3,1.525352001E0,4.276027977E-1
3.924706250E-1,9.799981117E-2,1.098831654E0,6.107800603E-1
4.023946250E-1,-4.067687690E-2,7.186070681E-1,8.046869040E-1
4.123176250E-1,-3.706509992E-2,3.260875046E-1,1.014839888E0
4.222416250E-1,2.472613454E-1,-1.477702856E-1,1.290178776E0
4.321646250E-1,7.051418424E-1,-9.218579531E-1,1.542899370E0
4.420886250E-1,1.208594322E0,-1.856301188E0,1.697955251E0
4.520116250E-1,1.551550865E0,-2.964217663E0,1.687554002E0
4.619356250E-1,1.679364562E0,-4.006415367E0,1.611441016E0
4.718586250E-1,1.667875409E0,-4.630556583E0,1.619205713E0
4.817826250E-1,1.544921875E0,-4.856452942E0,1.712028027E0
4.917056250E-1,1.340897322E0,-5.019084454E0,1.797080874E0
5.016296250E-1,1.145802498E0,-5.118240356E0,1.942736745E0
5.115526250E-1,1.091656804E0,-5.339974403E0,2.244560242E0
5.214766250E-1,1.184264183E0,-5.760722637E0,2.695334435E0
5.313996250E-1,1.333792448E0,-6.398474216E0,3.179187775E0
5.413236250E-1,1.467646241E0,-7.027761936E0,3.633328915E0
5.512476250E-1,1.557283998E0,-7.516038895E0,4.028756618E0
5.611706250E-1,1.530463576E0,-7.727497578E0,4.335623741E0
5.710946250E-1,1.341998816E0,-7.574250698E0,4.546112061E0
