"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.731578400E-2,-5.284179688E0,3.181518555E0,7.569763184E0
2.981822500E-2,-5.305725098E0,3.231796265E0,7.648773193E0
3.225963100E-2,-5.138137817E0,3.222229004E0,7.505111694E0
3.473155500E-2,-5.030395508E0,3.186309814E0,7.320770264E0
3.720347900E-2,-4.901107788E0,3.143218994E0,7.208236694E0
3.967540300E-2,-4.850830078E0,3.100128174E0,7.153167725E0
4.211680900E-2,-4.800552368E0,3.021118164E0,7.160354614E0
4.458873300E-2,-4.695205688E0,2.946899414E0,7.193878174E0
4.703013900E-2,-4.613800049E0,2.865493774E0,6.985580444E0
4.950206300E-2,-4.553939819E0,2.855911255E0,6.803619385E0
5.194346900E-2,-4.565917969E0,2.877456665E0,6.755737305E0
5.441539300E-2,-4.537185669E0,2.843948364E0,6.758132935E0
5.685679900E-2,-4.561126709E0,2.870285034E0,6.686294556E0
5.932872300E-2,-4.553939819E0,2.819992065E0,6.703063965E0
6.183116500E-2,-4.544372559E0,2.872665405E0,6.786849976E0
6.430308800E-2,-4.570709229E0,2.882247925E0,6.870651245E0
6.677501200E-2,-4.534790039E0,2.829574585E0,6.942474365E0
6.924693600E-2,-4.532394409E0,2.717041016E0,6.987976074E0
7.171886000E-2,-4.333679199E0,2.326797485E0,7.057403564E0
7.419078400E-2,-4.146926880E0,2.247787476E0,7.117263794E0
7.666270800E-2,-4.134963989E0,2.496780396E0,7.100494385E0
7.910411400E-2,-4.125381470E0,2.664382935E0,7.327941895E0
8.157603800E-2,-4.063140869E0,2.767333984E0,7.464416504E0
8.404796200E-2,-3.943420410E0,2.781692505E0,7.588912964E0
8.651988500E-2,-3.850051880E0,2.776901245E0,7.773269653E0
8.896129200E-2,-3.785400391E0,2.659591675E0,8.031845093E0
9.143321500E-2,-3.902725220E0,2.597335815E0,8.271255493E0
9.390513900E-2,-4.101440430E0,2.525512695E0,8.584899902E0
9.634654600E-2,-4.182846069E0,2.468048096E0,8.718978882E0
9.878795200E-2,-3.981735229E0,2.422561646E0,8.735733032E0
1.012598760E-1,-3.732727051E0,2.295669556E0,8.702224731E0
1.037317990E-1,-3.792587280E0,2.197509766E0,8.616027832E0
1.062037230E-1,-3.900329590E0,2.204696655E0,8.596878052E0
1.086756470E-1,-3.993698120E0,2.276519775E0,8.613632202E0
1.111170530E-1,-4.099044800E0,2.254974365E0,8.594482422E0
1.135889770E-1,-4.146926880E0,2.233413696E0,8.644760132E0
1.160609010E-1,-4.137359619E0,2.269332886E0,8.860229492E0
1.185328250E-1,-4.139755249E0,2.278915405E0,9.135574341E0
1.209742310E-1,-4.039184570E0,2.262145996E0,9.430053711E0
1.234461550E-1,-3.895538330E0,2.168777466E0,9.621597290E0
1.259180790E-1,-3.680068970E0,2.039489746E0,9.793975830E0
1.283594850E-1,-3.577117920E0,1.943725586E0,9.798767090E0
1.308314090E-1,-3.493316650E0,1.852737427E0,9.705383301E0
1.333033330E-1,-3.488525391E0,1.797668457E0,9.451599121E0
1.357752560E-1,-3.502883911E0,1.721054077E0,9.334289551E0
1.382166630E-1,-3.610626221E0,1.663604736E0,9.176269531E0
1.406885870E-1,-3.648941040E0,1.630081177E0,9.070922852E0
1.431299930E-1,-3.560348511E0,1.716278076E0,9.125991821E0
1.456019170E-1,-3.517257690E0,1.821609497E0,9.066131592E0
1.480738400E-1,-3.419097900E0,1.800064087E0,8.896148682E0
1.505457640E-1,-3.239532471E0,1.740219116E0,8.843475342E0
1.529871710E-1,-3.040817261E0,1.728240967E0,8.896148682E0
1.554590940E-1,-2.827728271E0,1.685150146E0,8.917694092E0
1.579310180E-1,-2.724777222E0,1.654022217E0,9.018249512E0
1.604029420E-1,-2.629013062E0,1.658813477E0,9.082901001E0
1.628443480E-1,-2.480560303E0,1.680358887E0,9.209793091E0
1.653162720E-1,-2.418319702E0,1.709091187E0,9.312744141E0
1.677576780E-1,-2.384796143E0,1.658813477E0,9.377380371E0
1.702296020E-1,-2.420715332E0,1.560653687E0,9.408508301E0
1.727015260E-1,-2.487747192E0,1.469665527E0,9.434844971E0
1.751429320E-1,-2.526062012E0,1.340377808E0,9.408508301E0
1.776148560E-1,-2.542816162E0,1.328414917E0,9.386962891E0
1.800867800E-1,-2.523666382E0,1.287704468E0,9.310348511E0
1.825587040E-1,-2.497329712E0,1.275741577E0,9.135574341E0
1.850001100E-1,-2.506896973E0,1.235031128E0,8.996704102E0
1.874720340E-1,-2.528457642E0,1.232650757E0,8.905731201E0
1.899439580E-1,-2.547607422E0,1.242218018E0,8.862625122E0
1.923853640E-1,-2.528457642E0,1.268554688E0,8.853057861E0
1.948572880E-1,-2.485351562E0,1.172790527E0,8.896148682E0
1.973292120E-1,-2.514083862E0,1.120117188E0,8.893753052E0
1.997706180E-1,-2.550003052E0,1.184753418E0,8.970367432E0
2.022425420E-1,-2.542816162E0,1.167999268E0,9.013458252E0
2.047144650E-1,-2.559570312E0,1.179977417E0,9.066131592E0
2.071863890E-1,-2.597885132E0,1.232650757E0,9.114013672E0
2.096277960E-1,-2.583511353E0,1.311645508E0,9.082901001E0
