"event","experiment time","system time","system time text"
"START",0.000000000E0,1636388394.911,"2021-11-08 17:19:54.911 UTC+01:00"
"PAUSE",4.819966930E1,1636388443.111,"2021-11-08 17:20:43.111 UTC+01:00"
