"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.619965400E-2,-4.769249916E0,4.362235546E0,5.216965675E0
6.061342300E-2,-4.769249916E0,4.362235546E0,5.216965675E0
6.559819200E-2,-4.769249916E0,4.362235546E0,5.216965675E0
7.055380800E-2,-4.769249916E0,4.362235546E0,5.216965675E0
7.549050000E-2,-3.773261786E0,4.311957359E0,7.831433773E0
8.046919200E-2,-3.596091032E0,4.446032524E0,7.553706169E0
8.543500000E-2,-3.040636063E0,4.948814869E0,7.422025204E0
9.044000000E-2,-3.495534420E0,4.498704910E0,7.587224960E0
9.544500000E-2,-3.739742994E0,4.096478939E0,7.029376030E0
1.004490000E-1,-3.907337189E0,3.682282209E0,6.761225700E0
1.054527690E-1,-3.988739967E0,3.495534420E0,6.689399719E0
1.103913080E-1,-4.278438568E0,3.622427225E0,6.627150536E0
1.153963080E-1,-4.098873138E0,3.948038578E0,6.799532890E0
1.213783080E-1,-3.399766445E0,4.479551315E0,7.003039837E0
1.263823080E-1,-3.275267839E0,4.627991676E0,7.453149796E0
1.313873080E-1,-3.509899616E0,4.627991676E0,7.905653954E0
1.363923080E-1,-3.632004023E0,4.563348293E0,8.135497093E0
1.413973080E-1,-3.596091032E0,4.479551315E0,8.398859978E0
1.464023080E-1,-3.581725836E0,4.302380562E0,8.781931877E0
1.514073080E-1,-3.452438831E0,4.031835556E0,9.303867340E0
1.564123080E-1,-3.337517262E0,3.813963413E0,9.622296333E0
1.614163080E-1,-3.191470861E0,3.756502390E0,9.722852707E0
1.663603080E-1,-3.126827478E0,3.816357613E0,9.864110947E0
1.713653080E-1,-3.004723072E0,3.967192173E0,9.923966408E0
1.763703080E-1,-2.913743496E0,4.132391930E0,9.708487511E0
1.813753080E-1,-3.071760893E0,4.168305397E0,9.318233490E0
1.863803080E-1,-3.342305660E0,4.170699596E0,9.014169693E0
1.913853080E-1,-3.560178041E0,4.187458992E0,8.760383606E0
1.963903080E-1,-3.677493811E0,4.110844135E0,8.473079681E0
2.013943080E-1,-3.596091032E0,4.050989151E0,7.991845131E0
2.063993080E-1,-3.442862034E0,3.995922565E0,7.577648163E0
2.114043080E-1,-3.179499865E0,3.847482204E0,7.412448406E0
2.164093080E-1,-3.162740469E0,3.696647406E0,7.769184589E0
2.223903080E-1,-3.421314240E0,4.012681961E0,8.360552788E0
2.273953080E-1,-3.124433279E0,4.410119534E0,8.434772491E0
2.324003080E-1,-3.122039080E0,4.594472885E0,8.473079681E0
