"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.112980580E-1,1.230657220E0,9.613013268E0,2.075836182E0
4.132980580E-1,1.230657220E0,9.613013268E0,2.075836182E0
4.152980580E-1,1.230657220E0,9.613013268E0,2.075836182E0
4.172980580E-1,1.230657220E0,9.613013268E0,2.075836182E0
4.192975580E-1,1.304879785E0,9.737515450E0,2.121327400E0
4.212971580E-1,1.288119793E0,9.756669998E0,1.939362645E0
4.232968240E-1,1.280937076E0,9.756669998E0,1.845985889E0
4.252965380E-1,1.292908430E0,9.737515450E0,2.140481710E0
4.272962880E-1,1.268965602E0,9.751881599E0,1.917814136E0
4.292960650E-1,1.264177084E0,9.749486923E0,1.836408734E0
4.312958650E-1,1.273754239E0,9.706390381E0,2.130904675E0
4.332956830E-1,1.245022893E0,9.739910126E0,1.855562925E0
4.352953490E-1,1.245022893E0,9.739910126E0,1.855562925E0
4.372950410E-1,1.252205729E0,9.696812630E0,2.133298874E0
4.392947550E-1,1.242628574E0,9.730332375E0,1.898659945E0
4.412944880E-1,1.240234375E0,9.723150253E0,1.865140080E0
4.432941750E-1,1.242628574E0,9.684841156E0,2.164424419E0
4.452939390E-1,1.233051538E0,9.703995705E0,1.910631299E0
4.472937160E-1,1.242628574E0,9.701601982E0,1.881899953E0
4.492935050E-1,1.249811411E0,9.675264359E0,2.162030220E0
4.512932050E-1,1.223474383E0,9.711178780E0,1.901054144E0
4.532929190E-1,1.221080184E0,9.696812630E0,1.896265626E0
4.552926460E-1,1.237840056E0,9.665687561E0,2.181184292E0
4.572923850E-1,1.221080184E0,9.687235832E0,1.910631299E0
4.592921350E-1,1.225868702E0,9.672870636E0,1.920208454E0
4.612918950E-1,1.233051538E0,9.639349937E0,2.176395893E0
4.632916640E-1,1.235445857E0,9.682447433E0,1.896265626E0
4.652914410E-1,1.247417212E0,9.675264359E0,1.934574008E0
4.672911550E-1,1.254600048E0,9.634561539E0,2.181184292E0
4.692908790E-1,1.233051538E0,9.663292885E0,1.879505754E0
4.712906120E-1,1.235445857E0,9.658504486E0,1.932179809E0
4.732903450E-1,1.233051538E0,9.627379417E0,2.176395893E0
4.752900780E-1,1.230657220E0,9.663292885E0,1.879505754E0
4.772898110E-1,1.235445857E0,9.648927689E0,1.939362645E0
4.792896110E-1,1.228263021E0,9.641744614E0,2.145270348E0
4.812894110E-1,1.218685865E0,9.668081284E0,1.855562925E0
4.832891440E-1,1.233051538E0,9.658504486E0,1.932179809E0
4.852888770E-1,1.235445857E0,9.644139290E0,2.140481710E0
4.872886100E-1,1.216291547E0,9.680052757E0,1.867534399E0
4.892883430E-1,1.216291547E0,9.658504486E0,1.958516836E0
4.912880430E-1,1.228263021E0,9.644139290E0,2.118933201E0
4.932877760E-1,1.228263021E0,9.660899162E0,1.872322917E0
4.952875760E-1,1.230657220E0,9.651321411E0,1.996825218E0
4.972873090E-1,1.218685865E0,9.651321411E0,2.130904675E0
4.992870420E-1,1.223474383E0,9.684841156E0,1.872322917E0
5.012867750E-1,1.233051538E0,9.653716087E0,2.011190891E0
