"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636387628884000E9,"2021-11-08 17:07:08.884 UTC+01:00"
"PAUSE",2.572290245827753E1,1.636387654607000E9,"2021-11-08 17:07:34.607 UTC+01:00"
