"event","experiment time","system time","system time text"
"START",0.000000000E0,1636365008.334,"2021-11-08 10:50:08.334 UTC+01:00"
"PAUSE",1.924160625E1,1636365027.576,"2021-11-08 10:50:27.576 UTC+01:00"
