"event","experiment time","system time","system time text"
"START",0.000000000E0,1636476668.733,"2021-11-09 17:51:08.733 UTC+01:00"
"PAUSE",1.729833049E1,1636476686.031,"2021-11-09 17:51:26.031 UTC+01:00"
