Time(s),X(m/s^2),Y(m/s^2),Z(m/s^2)
0.00175902,-0.373950005,-19.09695053,20.15505028
0.00419072,-0.937050045,-21.31905174,19.09005165
0.00662248,-1.882050037,-23.62695122,17.49705124
0.00905418,-3.361950159,-25.84200096,15.6610508
0.0114861,-4.747950077,-27.72405052,13.87995052
0.01391779,-5.857050419,-29.17500114,12.65400028
0.01634949,-6.786000252,-30.07800102,11.59305096
0.01878118,-6.946050167,-30.29100227,10.80495071
0.02121294,-6.403050423,-30.01995087,10.33095074
0.02364464,-5.428050041,-29.05500221,9.751950264
0.02607658,-4.284000397,-27.39795113,9.273000717
0.02850827,-2.871000051,-25.28895187,8.545050621
0.03094004,-1.012950063,-23.04795074,7.774050236
0.03337173,0.544950008,-20.77305031,7.117950439
0.03580366,1.852050066,-18.67605019,6.711000443
0.03823535,2.946000099,-16.85595131,6.544050217
0.04066704,3.829950094,-15.26400089,6.505050182
0.04309881,4.549950123,-13.86300087,6.44505024
0.0455305,5.106000423,-12.59205055,6.27300024
0.0479622,5.497950077,-11.46705055,6.133950233
0.05039415,5.83095026,-10.44405079,6.136950493
0.05282584,6.004050255,-9.513000488,6.26295042
0.05525761,5.992050171,-8.565000534,6.469050407
0.0576893,5.826000214,-7.674000263,6.703950405
0.06012121,5.49600029,-6.838950157,6.912000179
0.0625529,5.200950146,-6.055950165,7.113000393
0.0649846,4.845000267,-5.305950165,7.243050575
0.06741636,4.474050045,-4.606950283,7.19505024
0.06984806,4.201050282,-3.930000305,6.960000515
0.07227998,3.994950294,-3.304950237,6.670050144
0.07471167,3.693000078,-2.694000244,6.028950214
0.07714336,3.358050108,-2.17200017,5.26695013
0.07957513,2.878950119,-1.750950098,4.300050259
0.08200682,2.517000198,-1.522950053,3.04095006
0.08443873,2.268000126,-1.58100009,1.699950099
0.08687042,2.215950012,-1.911000133,0.646050036
0.08930211,2.508000135,-2.629050016,-0.277050018
0.09173388,2.935950041,-3.645000219,-0.976050019
0.09416558,3.544950247,-4.801050186,-1.40895009
0.09659747,4.210050106,-6.271050453,-1.657950044
0.09902917,4.702950001,-7.674000263,-1.990950108
0.10146093,4.878000259,-8.953050613,-2.368950129
0.10389263,5.292000294,-10.1760006,-3.100050211
0.10632432,5.422050476,-11.1820507,-3.058950186
0.10875622,5.710950375,-12.27105045,-2.808000088
0.11118792,5.812050343,-13.46100044,-2.50605011
0.11361961,5.889000416,-14.68200111,-2.761950016
0.11605138,6.022950172,-15.81000042,-3.088050127
0.11848307,5.81400013,-16.82295036,-3.325050116
0.12091476,5.913000107,-17.86695099,-3.079950094
0.12334668,6.15405035,-18.91800117,-2.4150002
0.12577845,7.039950371,-20.31600189,-1.230000019
0.12821014,8.314050674,-21.91095161,0.691950023
0.13064206,10.17195034,-23.93100166,3.465000153
0.13307376,12.02805042,-25.9620018,6.582000256
0.13550546,13.56705093,-28.14300156,9.964950562
0.13793715,14.63505077,-30.11100197,13.15395069
0.14036892,14.73300076,-31.81800079,15.29505062
0.14280061,13.54095078,-32.572052,15.60405064
0.14523254,11.2279501,-31.95495224,13.83405113
0.14766423,8.989050865,-29.67300224,10.12800026
0.150096,7.336950302,-25.66995049,5.349000454
0.15252769,6.1039505,-19.98795128,0.565050006
0.15495938,5.320950031,-14.48595047,-3.349050045
0.1573913,5.248950481,-10.38000011,-6.226950169
0.15982299,5.50605011,-7.404000282,-8.227950096
0.16225469,5.971950054,-5.413950443,-9.697950363
0.16468645,6.484950542,-4.186050415,-10.63905048
0.16711815,6.619050503,-3.397950172,-10.8070507
0.16955006,6.733950138,-2.862000227,-11.0010004
0.17198176,6.705000401,-2.491050005,-10.8210001
0.17441345,6.63105011,-2.236950159,-10.40895081
0.17684521,6.423000336,-2.032950163,-10.06905079
0.17927691,6.031950474,-1.861050129,-9.732000351
0.18170885,5.448000431,-1.765050054,-9.579000473
0.18414055,4.789950371,-1.699950099,-9.600000381
0.18657224,4.011000156,-1.612050056,-9.768000603
0.18900401,3.094050169,-1.47300005,-9.933000565
0.1914357,1.999950051,-1.309950113,-10.06200027
0.19386764,0.870000064,-1.095000029,-10.04295063
0.19629933,-0.289950013,-1.000950098,-9.910950661
0.1987311,-1.344000101,-0.943950057,-9.693000793
0.20116279,-2.395050049,-1.000950098,-9.387000084
0.20359448,-3.307050228,-1.240950108,-8.914950371
0.20602639,-3.99600029,-1.602000117,-8.500950813
0.20845808,-4.518000126,-2.152950048,-7.993950367
0.21088978,-4.873050213,-2.778000116,-7.227000237
0.21332155,-5.08095026,-3.436050177,-6.270000458
0.21575324,-5.208000183,-4.207050323,-5.203950405
0.21818517,-5.313000202,-4.987950325,-4.183950424
0.22061687,-5.341950417,-5.839950085,-3.351000071
0.22304864,-5.152950287,-6.814950466,-2.749950171
0.22548033,-5.122050285,-7.782000542,-1.60800004
0.22791225,-4.795950413,-8.776050568,-0.859050036
0.23034396,-4.602000237,-9.760050774,-0.115950003
0.23277565,-4.565999985,-10.8390007,0.529050052
0.23520735,-4.600050449,-11.96205044,1.027050018
0.23763911,-4.582950115,-13.16205025,1.213950038
0.24007081,-4.219050407,-14.42400074,1.116000056
0.24250271,-3.810000181,-15.54405117,0.526950002
0.24493441,-3.418950081,-16.49505043,0.061950002
0.24736618,-3.043050051,-17.34195137,-0.358050019
0.24979787,-2.593050241,-17.94795036,-0.727050006
0.25222979,-2.269950151,-18.29804993,-1.069050074
0.2546615,-1.98300004,-18.36194992,-1.303950071
0.25709319,-1.750950098,-18.22305107,-1.324950099
0.25952488,-1.528050065,-17.94105148,-1.174950004
0.26195661,-1.437000036,-17.41394997,-0.801000059
0.26438834,-1.269000053,-16.78005028,-0.30795002
0.26682025,-1.072950006,-16.07595062,0.273000002
0.26925195,-0.901050031,-15.32895088,0.922050059
0.27168371,-0.75000006,-14.57700062,1.450950027
0.27411541,-0.679950059,-13.84695053,1.935000062
0.27654712,-0.616050005,-13.1209507,2.275050163
0.27897905,-0.412050009,-12.47505093,2.470950127
