"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.455755300E-2,-8.190830350E-1,-9.458637238E-1,1.475326866E-1
1.852786500E-2,-8.249996901E-1,-9.509950280E-1,1.562069654E-1
2.249817800E-2,-8.156970739E-1,-9.601579905E-1,1.581617296E-1
2.646849000E-2,-7.945960164E-1,-9.704030752E-1,1.567131132E-1
3.044036500E-2,-7.629008889E-1,-9.855350852E-1,1.629264802E-1
3.441067800E-2,-7.210828066E-1,-1.005012989E0,1.818633080E-1
3.838099000E-2,-6.749188304E-1,-1.022867680E0,2.059488446E-1
4.235130300E-2,-6.275331378E-1,-1.053707600E0,2.338915765E-1
4.632161500E-2,-5.817531347E-1,-1.093221903E0,2.637541592E-1
5.029192800E-2,-5.351877809E-1,-1.150922418E0,2.918713987E-1
5.426224000E-2,-4.930904210E-1,-1.220456362E0,3.157649636E-1
5.823411500E-2,-4.581663907E-1,-1.300340056E0,3.371976018E-1
6.220442800E-2,-4.364195764E-1,-1.385581970E0,3.540749550E-1
6.617474000E-2,-4.329987466E-1,-1.465622783E0,3.711093664E-1
7.014505300E-2,-4.477642179E-1,-1.528070688E0,3.912155628E-1
7.411536500E-2,-4.796164632E-1,-1.560621023E0,4.167671800E-1
7.808567800E-2,-5.230053663E-1,-1.552540183E0,4.482703507E-1
8.205755300E-2,-5.743529201E-1,-1.501070380E0,4.864407182E-1
8.602630300E-2,-6.288421154E-1,-1.427574635E0,5.260422230E-1
8.999817800E-2,-6.812892556E-1,-1.344985604E0,5.652946830E-1
9.396849000E-2,-7.234389782E-1,-1.272135615E0,6.008121371E-1
9.793880300E-2,-7.547327280E-1,-1.222707868E0,6.288945079E-1
1.019091150E-1,-7.743502259E-1,-1.184101224E0,6.502049565E-1
1.058794280E-1,-7.830594182E-1,-1.157467484E0,6.607467532E-1
1.098497400E-1,-7.847349644E-1,-1.136680603E0,6.630331278E-1
1.138216150E-1,-7.797433138E-1,-1.115020990E0,6.576051712E-1
1.177919280E-1,-7.712086439E-1,-1.092052460E0,6.458067298E-1
1.217622400E-1,-7.580139637E-1,-1.063341856E0,6.290341020E-1
1.257450530E-1,-7.441734672E-1,-1.033723593E0,6.107954383E-1
1.297028650E-1,-7.313802242E-1,-1.005972862E0,5.944591165E-1
1.336731780E-1,-7.230724692E-1,-9.770702124E-1,5.793620348E-1
1.376450530E-1,-7.184997201E-1,-9.405055642E-1,5.699896216E-1
1.416138030E-1,-7.105410099E-1,-8.817403316E-1,5.666560531E-1
1.455841150E-1,-7.004879117E-1,-8.153828979E-1,5.659230351E-1
1.495559900E-1,-6.829648018E-1,-7.426725030E-1,5.699546933E-1
1.535263030E-1,-6.555456519E-1,-6.657907367E-1,5.741783977E-1
1.574966150E-1,-6.140242815E-1,-5.884726644E-1,5.793271661E-1
1.614669280E-1,-5.681744814E-1,-5.137376785E-1,5.820323825E-1
1.654372400E-1,-5.119400024E-1,-4.379205704E-1,5.825908780E-1
1.694075530E-1,-4.463854134E-1,-3.687706292E-1,5.809328556E-1
1.733794280E-1,-3.731688559E-1,-3.058864176E-1,5.743355155E-1
1.773481780E-1,-3.037745655E-1,-2.613281608E-1,5.658357143E-1
1.813200530E-1,-2.316575497E-1,-2.337694019E-1,5.566902161E-1
1.852903650E-1,-1.645321846E-1,-2.241526395E-1,5.472305417E-1
1.892606780E-1,-1.048419252E-1,-2.336995900E-1,5.387482047E-1
1.932325530E-1,-5.543165654E-2,-2.559176385E-1,5.302135944E-1
1.972028650E-1,-2.057743259E-2,-2.841396034E-1,5.219581723E-1
2.011731780E-1,3.717551241E-3,-3.205646276E-1,5.113814473E-1
2.051434900E-1,1.532399096E-2,-3.559249938E-1,5.004906058E-1
2.091138030E-1,1.712168008E-2,-3.945316672E-1,4.893728793E-1
2.130841150E-1,7.976154797E-3,-4.343949854E-1,4.777489603E-1
2.170544280E-1,-6.894050632E-3,-4.604527652E-1,4.691444933E-1
2.210247400E-1,-3.064798191E-2,-4.773475528E-1,4.637339711E-1
2.249950530E-1,-6.108652428E-2,-4.770857394E-1,4.612730742E-1
2.289669280E-1,-8.559094369E-2,-4.567002952E-1,4.621282816E-1
2.329372400E-1,-1.083849445E-1,-4.173605740E-1,4.652175009E-1
2.369075530E-1,-1.224522963E-1,-3.649483323E-1,4.663345218E-1
2.408778650E-1,-1.304982603E-1,-2.996381223E-1,4.643622935E-1
2.448481780E-1,-1.291194558E-1,-2.230181694E-1,4.576776922E-1
2.488184900E-1,-1.204800755E-1,-1.366243660E-1,4.481132925E-1
2.527888030E-1,-1.075471863E-1,-4.382521659E-2,4.353723824E-1
2.567606780E-1,-9.211847931E-2,4.705407470E-2,4.209210575E-1
2.607309900E-1,-7.576474547E-2,1.321912408E-1,4.049513042E-1
2.647013030E-1,-5.928883329E-2,2.030166984E-1,3.884404898E-1
2.686716150E-1,-4.372049868E-2,2.506816387E-1,3.742160499E-1
2.726419280E-1,-2.820452116E-2,2.846283019E-1,3.584557176E-1
2.766122400E-1,-1.558579039E-2,3.041759729E-1,3.448596001E-1
2.805841150E-1,-8.377579972E-3,3.094119728E-1,3.333404362E-1
2.845528650E-1,-5.742133129E-3,3.083822131E-1,3.216118217E-1
2.885247400E-1,-1.003564335E-2,2.966535985E-1,3.117681742E-1
2.924950530E-1,-1.762782596E-2,2.774899006E-1,3.030240536E-1
2.964653650E-1,-2.727949619E-2,2.478367537E-1,2.954842448E-1
3.004356780E-1,-4.063126445E-2,2.027548999E-1,2.879444063E-1
3.044059900E-1,-5.180137232E-2,1.461364180E-1,2.837207317E-1
3.083763030E-1,-6.223843992E-2,8.531169593E-2,2.806663811E-1
3.123481780E-1,-7.353071868E-2,1.991420612E-2,2.794272006E-1
3.163184900E-1,-8.279842138E-2,-4.408701509E-2,2.816437781E-1
3.202888030E-1,-8.988445252E-2,-9.916960448E-2,2.844886780E-1
3.242606780E-1,-1.010720134E-1,-1.528035700E-1,2.900562584E-1
3.282294280E-1,-1.080533341E-1,-1.940457076E-1,3.005282283E-1
3.321997400E-1,-1.146855876E-1,-2.282890677E-1,3.166550994E-1
3.361700530E-1,-1.192758009E-1,-2.593210340E-1,3.374070525E-1
3.401403650E-1,-1.209164113E-1,-2.982767820E-1,3.649657965E-1
3.441106780E-1,-1.193979755E-1,-3.484724462E-1,3.993836939E-1
3.480888030E-1,-1.156804189E-1,-4.112344682E-1,4.389328659E-1
3.520528650E-1,-1.141096279E-1,-4.789358079E-1,4.815886915E-1
3.560231780E-1,-1.129402518E-1,-5.503023267E-1,5.277875662E-1
3.599934900E-1,-1.167101637E-1,-6.259972453E-1,5.720665455E-1
3.639638030E-1,-1.210036799E-1,-6.987076402E-1,6.194173694E-1
3.679341150E-1,-1.272345036E-1,-7.688524127E-1,6.642897725E-1
3.719059900E-1,-1.363800317E-1,-8.368155360E-1,7.158642411E-1
3.758763030E-1,-1.491732895E-1,-8.961043954E-1,7.690618634E-1
3.798466150E-1,-1.636246145E-1,-9.398423433E-1,8.196763992E-1
3.838169280E-1,-1.821600199E-1,-9.772971272E-1,8.737990856E-1
3.877872400E-1,-2.014459074E-1,-1.001225591E0,9.279566407E-1
3.917575530E-1,-2.227214724E-1,-1.009114504E0,9.837897420E-1
3.957372400E-1,-2.474004179E-1,-1.007404089E0,1.034770846E0
3.996981780E-1,-2.690250576E-1,-9.946107864E-1,1.078020096E0
4.036700530E-1,-2.894279361E-1,-9.738064408E-1,1.117586732E0
4.076403650E-1,-3.045250475E-1,-9.468760490E-1,1.151690364E0
4.116106780E-1,-3.101275563E-1,-9.115331173E-1,1.180610538E0
4.155809900E-1,-3.081378639E-1,-8.734151125E-1,1.204853177E0
4.195513030E-1,-2.976658940E-1,-8.341277242E-1,1.221573353E0
4.235216150E-1,-2.816961408E-1,-7.969347835E-1,1.236600637E0
4.274919280E-1,-2.606649101E-1,-7.726048827E-1,1.247159958E0
4.314638030E-1,-2.311165035E-1,-7.522892356E-1,1.254874229E0
4.354341150E-1,-1.940457076E-1,-7.375063300E-1,1.261995196E0
4.394044280E-1,-1.559277177E-1,-7.205766439E-1,1.264473557E0
4.433747400E-1,-1.131671518E-1,-6.994407177E-1,1.261942863E0
4.473450530E-1,-6.710790843E-2,-6.824761033E-1,1.255118608E0
4.513153650E-1,-1.836086437E-2,-6.628586054E-1,1.242656946E0
4.552856780E-1,3.001966327E-2,-6.462954283E-1,1.227507472E0
4.592559900E-1,7.379251719E-2,-6.305525303E-1,1.212113738E0
4.632278650E-1,1.162040234E-1,-6.085439324E-1,1.195306182E0
4.671981780E-1,1.539205909E-1,-5.764473677E-1,1.179039717E0
4.711684900E-1,1.863313466E-1,-5.407029986E-1,1.163035035E0
4.751388030E-1,2.134537697E-1,-5.003510118E-1,1.147885561E0
4.791091150E-1,2.345198840E-1,-4.628787637E-1,1.134010196E0
