"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636484623155766E9,"2021-11-09 20:03:43.156 UTC+01:00"
"PAUSE",2.081960925000021E1,1.636484643975251E9,"2021-11-09 20:04:03.975 UTC+01:00"
