"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.745762800E-2,-1.774627686E0,6.291824341E0,7.064102173E0
3.243199300E-2,-2.225936890E0,6.471389771E0,7.679412842E0
3.743687600E-2,-2.565917969E0,6.558776855E0,8.474288940E0
4.244175900E-2,-2.705978394E0,6.382797241E0,9.181777954E0
4.744664200E-2,-2.445007324E0,6.170913696E0,9.694137573E0
5.245152500E-2,-2.057144165E0,5.767486572E0,1.007002258E1
5.745640700E-2,-1.822509766E0,5.343719482E0,1.011312866E1
6.246129000E-2,-1.614212036E0,4.922332764E0,9.986236572E0
6.746617300E-2,-1.551971436E0,4.579971313E0,9.825820923E0
7.247105600E-2,-1.674072266E0,4.321395874E0,9.617523193E0
7.747593900E-2,-1.945816040E0,4.141830444E0,9.421203613E0
8.251133900E-2,-2.349243164E0,4.120285034E0,9.340988159E0
8.751622200E-2,-2.831665039E0,4.183731079E0,9.281143188E0
9.252110500E-2,-3.203964233E0,4.178939819E0,9.226074219E0
9.752598700E-2,-3.433807373E0,4.127471924E0,9.188964844E0
1.025308700E-1,-3.588241577E0,3.998184204E0,9.144668579E0
1.075357530E-1,-3.692382812E0,3.809036255E0,8.985458374E0
1.125406360E-1,-3.699569702E0,3.554046631E0,8.679000854E0
1.175760360E-1,-3.593017578E0,3.222457886E0,8.317474365E0
1.225809190E-1,-3.016021729E0,2.191757202E0,7.754837036E0
1.275858020E-1,-2.425857544E0,1.025772095E0,7.169448853E0
1.325906850E-1,-3.451766968E0,1.074859619E0,7.572875977E0
1.375955680E-1,-4.278961182E0,1.228088379E0,7.722518921E0
1.426004500E-1,-4.536346436E0,1.240051270E0,6.987487793E0
1.476358510E-1,-4.865539551E0,9.659271240E-1,6.448791504E0
1.526407340E-1,-5.010391235E0,4.391937256E-1,6.416473389E0
1.576456160E-1,-4.923004150E0,-2.431488037E-1,6.635543823E0
1.626504990E-1,-4.899063110E0,-4.442596436E-1,6.980316162E0
1.676553820E-1,-4.798507690E0,-5.029144287E-1,7.333450317E0
1.726602650E-1,-4.496841431E0,-8.369140625E-1,7.704559326E0
1.776651480E-1,-4.059890747E0,-1.149353027E0,8.509002686E0
1.826700300E-1,-3.535568237E0,-1.366027832E0,9.666610718E0
1.876749130E-1,-2.692810059E0,-1.430679321E0,1.034176636E1
1.927103140E-1,-1.917083740E0,-1.042816162E0,1.081941223E1
1.977151960E-1,-1.688430786E0,-4.718017578E-1,1.054168701E1
2.027200790E-1,-1.465774536E0,-1.940765381E-1,1.021368408E1
2.077249620E-1,-1.013275146E0,-2.168121338E-1,9.995803833E0
2.127298450E-1,-5.236511230E-1,-3.784179688E-1,9.495422363E0
2.177347280E-1,-1.597442627E-1,-6.621398926E-1,8.962707520E0
2.227396110E-1,1.227722168E-1,-1.040420532E0,8.723297119E0
2.277444930E-1,2.616424561E-1,-1.547988892E0,8.900466919E0
2.327493760E-1,2.053833008E-1,-2.168090820E0,9.460708618E0
2.377847770E-1,-1.705169678E-1,-2.599044800E0,9.997009277E0
2.427896590E-1,-7.630767822E-1,-2.426666260E0,1.079786682E1
2.477945420E-1,-1.867996216E0,-3.324493408E0,1.132579041E1
2.528299430E-1,-2.983703613E0,-4.035568237E0,1.160830688E1
2.578348250E-1,-3.553527832E0,-4.312103271E0,1.210989380E1
2.628397080E-1,-3.508026123E0,-4.223510742E0,1.216256714E1
2.678445910E-1,-3.377548218E0,-4.102600098E0,1.164181519E1
2.728494740E-1,-3.342834473E0,-3.952972412E0,1.077751160E1
2.778543570E-1,-3.148895264E0,-3.464553833E0,9.977844238E0
2.828592390E-1,-3.138122559E0,-3.131759644E0,9.634277344E0
2.878641220E-1,-3.304519653E0,-3.136535645E0,9.831802368E0
2.928690050E-1,-3.682800293E0,-3.347229004E0,1.077632141E1
2.978738880E-1,-3.640914917E0,-3.369979858E0,1.083497620E1
3.028787710E-1,-3.457748413E0,-3.365188599E0,1.051535034E1
3.078836530E-1,-3.454162598E0,-3.453781128E0,1.070329285E1
3.129190540E-1,-3.318893433E0,-3.579467773E0,1.083976746E1
3.179239370E-1,-3.231506348E0,-3.684814453E0,1.063626099E1
3.229288190E-1,-3.358398438E0,-3.914657593E0,1.057879639E1
3.279337020E-1,-3.514022827E0,-4.178024292E0,1.033219910E1
3.329385850E-1,-3.656463623E0,-4.298934937E0,9.922790527E0
3.379434680E-1,-3.636123657E0,-4.204360962E0,9.463104248E0
3.429483510E-1,-3.315292358E0,-3.974517822E0,8.718505859E0
3.479532340E-1,-3.025604248E0,-3.750656128E0,8.106781006E0
3.529886340E-1,-2.698791504E0,-3.678833008E0,7.687789917E0
3.579935170E-1,-2.307342529E0,-3.563903809E0,7.199386597E0
3.629984000E-1,-1.773437500E0,-3.432220459E0,6.748077393E0
3.680032820E-1,-1.403533936E0,-3.095840454E0,6.361404419E0
3.730081650E-1,-1.226348877E0,-2.484115601E0,6.338668823E0
3.780435660E-1,-1.281417847E0,-1.852050781E0,6.554138184E0
3.830484480E-1,-1.410705566E0,-1.245117188E0,6.807922363E0
3.880533310E-1,-1.374801636E0,-8.776092529E-1,7.230499268E0
3.930582140E-1,-1.185653687E0,-7.579040527E-1,7.703353882E0
3.980630970E-1,-7.534942627E-1,-7.914276123E-1,8.220504761E0
4.030679800E-1,-3.261413574E-1,-8.500823975E-1,8.734069824E0
4.081033800E-1,7.130432129E-2,-8.045959473E-1,9.254806519E0
4.131082630E-1,6.076049805E-1,-8.417053223E-1,9.849761963E0
4.181131460E-1,9.691314697E-1,-9.266967773E-1,1.030465698E1
4.231180280E-1,8.374481201E-1,-9.721832275E-1,1.054168701E1
4.281229110E-1,3.406524658E-1,-9.853515625E-1,1.072125244E1
4.331277940E-1,-2.375488281E-1,-9.985198975E-1,1.068653870E1
4.381326770E-1,-6.649169922E-1,-1.139785767E0,1.046386719E1
4.431375600E-1,-8.528594971E-1,-1.319351196E0,1.001376343E1
4.481729600E-1,-1.045593262E0,-1.498901367E0,9.381698608E0
4.531778430E-1,-1.173690796E0,-1.943038940E0,9.101577759E0
4.581827260E-1,-1.397537231E0,-2.107040405E0,8.917221069E0
4.631876090E-1,-2.182846069E0,-2.247100830E0,8.523376465E0
4.681924910E-1,-2.591049194E0,-2.318923950E0,7.875747681E0
4.731973740E-1,-2.258255005E0,-2.206390381E0,7.321487427E0
4.782022570E-1,-1.725540161E0,-2.296173096E0,7.158676147E0
4.832071400E-1,-1.178466797E0,-2.603836060E0,7.123962402E0
4.882120230E-1,-2.854309082E-1,-2.954589844E0,6.834259033E0
4.932474230E-1,2.867736816E-1,-2.509262085E0,6.532592773E0
4.982523060E-1,9.966583252E-1,-1.552780151E0,6.642730713E0
5.032571890E-1,1.817871094E0,-7.076263428E-1,7.125152588E0
5.082620710E-1,2.132705688E0,-4.203796387E-2,7.933197021E0
5.132669540E-1,1.483886719E0,9.204101562E-2,8.989044189E0
5.182718370E-1,1.179809570E0,-1.809082031E-1,9.700119019E0
5.232767200E-1,1.203765869E0,-8.548736572E-1,9.534927368E0
5.282816030E-1,9.786987305E-1,-1.631790161E0,9.198532104E0
5.332864860E-1,5.046539307E-1,-1.998092651E0,9.121917725E0
5.383218860E-1,-1.724243164E-3,-1.829315186E0,9.070449829E0
5.433267690E-1,7.009887695E-2,-1.392364502E0,9.178192139E0
5.483316520E-1,5.860595703E-1,-9.207153320E-1,9.561264038E0
5.533365340E-1,1.324661255E0,-5.268554688E-1,1.001615906E1
5.583719350E-1,1.931594849E0,-4.813690186E-1,1.029986572E1
5.633768180E-1,2.296707153E0,-6.441802979E-1,1.023762512E1
5.683817000E-1,2.534927368E0,-8.273315430E-1,9.862930298E0
5.733865830E-1,2.385299683E0,-1.014083862E0,9.355361938E0
5.783914660E-1,1.904067993E0,-1.139785767E0,8.732864380E0
5.833963490E-1,1.524581909E0,-1.127807617E0,8.206146240E0
5.884317490E-1,1.668228149E0,-1.030838013E0,7.659072876E0
5.934671500E-1,2.539718628E0,-5.113067627E-1,7.134735107E0
5.984720320E-1,3.703308105E0,-1.330566406E-2,6.716949463E0
6.034769150E-1,4.528106689E0,2.608337402E-1,6.587661743E0
6.084817980E-1,4.889633179E0,2.213287354E-1,6.720535278E0
6.134866810E-1,4.629867554E0,-2.168121338E-1,6.750473022E0
6.184915640E-1,4.176162720E0,-8.009948730E-1,6.579284668E0
6.234964460E-1,3.556060791E0,-1.326522827E0,6.399719238E0
6.285013290E-1,2.706115723E0,-1.767059326E0,6.313522339E0
6.335062120E-1,1.718505859E0,-2.067535400E0,6.244094849E0
6.385110950E-1,1.170242310E0,-2.244705200E0,6.114807129E0
6.435159780E-1,9.763031006E-1,-2.340469360E0,6.066925049E0
6.485208610E-1,8.817443848E-1,-2.317718506E0,5.971160889E0
6.535257430E-1,1.280380249E0,-2.017257690E0,5.863418579E0
6.585306260E-1,2.149475098E0,-1.653335571E0,5.793991089E0
6.635355090E-1,3.414810181E0,-1.312164307E0,5.668289185E0
6.685709090E-1,4.615493774E0,-9.829559326E-1,5.541397095E0
6.735757920E-1,5.291854858E0,-6.788940430E-1,5.615615845E0
6.786111930E-1,5.488189697E0,-4.526367188E-1,5.826309204E0
6.836160750E-1,5.390014648E0,-5.017242432E-1,6.096847534E0
6.886209580E-1,5.249954224E0,-8.141632080E-1,6.075302124E0
6.936258410E-1,4.871673584E0,-1.303787231E0,5.926864624E0
6.986307240E-1,4.227630615E0,-1.932266235E0,5.528228760E0
7.036661240E-1,3.500991821E0,-2.470947266E0,4.807571411E0
7.086710070E-1,2.623519897E0,-2.972534180E0,4.009109497E0
7.136453720E-1,1.700561523E0,-3.314910889E0,3.497940063E0
7.186502550E-1,9.930725098E-1,-3.277801514E0,3.145996094E0
7.236856550E-1,7.524566650E-1,-2.984512329E0,2.798843384E0
7.286905380E-1,1.149887085E0,-2.697204590E0,2.384643555E0
7.336954210E-1,1.814285278E0,-2.584686279E0,1.929748535E0
7.387003040E-1,2.402053833E0,-2.506866455E0,1.318023682E0
7.437051870E-1,2.683380127E0,-2.569122314E0,6.991271973E-1
7.487100690E-1,2.691757202E0,-2.854034424E0,6.466674805E-2
7.537149520E-1,2.385299683E0,-3.341247559E0,-5.027618408E-1
7.587198350E-1,1.785552979E0,-3.894302368E0,-1.040267944E0
7.637247180E-1,1.214538574E0,-4.569473267E0,-1.357498169E0
7.687296010E-1,9.918670654E-1,-5.287734985E0,-1.534667969E0
7.737344840E-1,1.227706909E0,-5.877899170E0,-1.227005005E0
7.787393660E-1,1.789138794E0,-6.203521729E0,-6.883239746E-1
