,Time (s),X (rad/s),Y (rad/s),Z (rad/s)
6466,65.00026042,2.575712278e-05,0.007943000644,0.01203566976
6467,65.01031142,0.003751253709,-0.0002214526758,0.01196003612
6468,65.02036242,0.008010951802,-0.008174392395,0.01150036789
6469,65.03041342,0.01137692202,-0.005524813198,0.01007104944
6470,65.04046542,0.01485319622,-0.006506517529,0.01022418309
6471,65.05051642,0.01604123227,-0.01127171144,0.01095735189
6472,65.06056742,0.01438523084,-0.0113076549,0.003598249052
6473,65.07061842,0.006740359589,-0.0120557379,-0.005025066435
6474,65.08066942,0.002501328476,-0.009623348713,-0.006194471382
6475,65.09072042,0.006520571187,-0.01127371006,-0.002908930415
6476,65.10077142,0.006595193874,-0.0166258812,-0.0006321985275
6477,65.11082242,0.007843684405,-0.01659019478,0.003172127064
6478,65.12087342,0.008394202217,-0.02050643228,0.0007707555778
6479,65.13092442,0.008484484628,-0.02064012364,0.003185710171
6480,65.14097542,0.006679787766,-0.01769772917,0.003307683393
6481,65.15102642,0.006285373587,-0.01694804803,0.005428092089
6482,65.16107742,0.004740856588,-0.0103616463,0.004297049716
6483,65.17112942,0.003244159743,-0.00256417715,0.005385749973
6484,65.18118042,-0.001266384497,0.003072340041,0.002283702139
6485,65.19123142,-0.0008037933148,0.008545668796,-0.0005935770459
6486,65.20128242,-0.005457335617,0.01412097737,-0.002899880288
6487,65.21133342,-0.006052818149,0.009111304767,-0.003616270376
6488,65.22138442,-0.006673899014,0.01090255752,-0.002216777997
6489,65.23143542,-0.005170011893,0.0150818564,-0.001038062852
6490,65.24148642,-0.003173371544,0.01472407579,0.002374788281
6491,65.25153742,-0.004436508752,0.01340527833,0.0003917985596
6492,65.26158842,-0.007741732989,0.01271578018,0.003208885202
6493,65.27163942,-0.01391174458,0.01105609816,0.007121335249
6494,65.28169042,-0.01558864955,0.01573067345,0.004338861443
6495,65.29174142,-0.01837458275,0.0251148548,0.006388164125
6496,65.30179242,-0.01965541393,0.02480658889,0.006754346192
6497,65.31184442,-0.01768280938,0.02983889729,0.001336411457
6498,65.32189542,-0.01962797344,0.03356066346,0.001901533455
6499,65.33194642,-0.01974248886,0.03197608143,0.001956927124
6500,65.34199742,-0.0230624713,0.03002565354,0.002425112529
6501,65.35204842,-0.02367872745,0.02458854392,0.005528493784
6502,65.36209942,-0.02391908132,0.0174884256,0.005349797197
6503,65.37215042,-0.02124154009,0.0168684423,0.005481623113
6504,65.38220142,-0.01936411113,0.01653082669,0.002404346131
6505,65.39225242,-0.01469638757,0.01930158027,-0.001053768676
6506,65.40230342,-0.01067179441,0.01744082384,-0.005430677906
6507,65.41235442,-0.01064250059,0.01371666044,-0.006542547606
6508,65.42240542,-0.005854680669,0.01597129554,-0.01186726987
6509,65.43245642,-0.004552661441,0.0116977198,-0.008713554591
6510,65.44250742,0.003879196011,0.008078479208,-0.009499456733
6511,65.45255942,0.009296598844,0.0003571759444,-0.007004874293
6512,65.46261042,0.01565515064,-0.007606471423,-0.005543862469
6513,65.47266125,0.01490680315,-0.008110607043,-0.004386452027
6514,65.48271225,0.0158984866,-0.01154388674,-0.003467926988
6515,65.49276325,0.01880026795,-0.01427362766,-0.003490297357
6516,65.50281425,0.02519741654,-0.01845872775,-0.003418130567
6517,65.51286525,0.02377182804,-0.01995356008,-0.003450354794
6518,65.52291625,0.02349102125,-0.02149918117,-0.006180355325
6519,65.53296725,0.01955593377,-0.02719195373,-0.003892966546
6520,65.54301825,0.02192556299,-0.02998821065,-0.00293343165
6521,65.55306925,0.02515704371,-0.03249078244,-0.001427946845
6522,65.56312025,0.02496236563,-0.0319616124,-0.004793116823
6523,65.57317125,0.02376660705,-0.02862014249,-0.005236267112
6524,65.58322225,0.02142065018,-0.01758028194,-0.00486502517
6525,65.59327425,0.01843151823,-0.01257060934,-0.002942489227
6526,65.60332525,0.01448499132,-0.01489768177,-0.002292678924
6527,65.61337625,0.01050463039,-0.01244118251,-0.002328365343
6528,65.62342725,0.01118961349,-0.01050698385,0.001003521611
6529,65.63347825,0.0004618684761,-0.006384677254,-0.0007017003372
6530,65.64352925,-0.005807338748,-0.00163182104,-0.0007810695097
6531,65.65358025,-0.008821237832,0.004837529734,-0.001834882423
6532,65.66363125,-0.01187782548,0.01189279836,0.0006735567003
6533,65.67368225,-0.01139312983,0.009785438888,0.002255740575
6534,65.68373325,-0.01045945473,0.003593380563,0.00388345914
6535,65.69378425,-0.007703615353,-0.006618510932,0.004933010787
6536,65.70383525,-0.009967006743,-0.006481947377,0.0038405878
6537,65.71388625,-0.01124905236,-0.01062263083,0.003815287724
6538,65.72393825,-0.009533729404,-0.01202260051,0.00292924745
6539,65.73398925,-0.003297937335,-0.002034148434,0.00124905922
6540,65.74404025,-0.001283086836,0.005317849107,0.000466093421
6541,65.75409125,0.0008527683094,0.005944757257,-0.0009216798935
6542,65.76414225,-0.001528097782,0.005453137681,-0.004831733182
6543,65.77419325,0.001353975385,0.007744787727,-0.006724707782
6544,65.78424425,-0.00343550602,-0.001457702368,-0.004557429813
6545,65.79429525,-0.002914059209,-0.009982747026,-0.003114528721
6546,65.80434625,0.001755219884,-0.0141737042,-0.00277551054
6547,65.81439725,0.004401070066,-0.01503523719,-0.0003871875815
6548,65.82444825,0.007012160495,-0.01150241867,-0.005580350757
6549,65.83449925,0.005299215205,-0.005885279272,-0.003421326401
6550,65.84455025,0.009213611484,-0.002440867247,-0.006336416118
6551,65.85460125,0.006040988024,-0.002404115861,-0.007812073454
