"event","experiment time","system time","system time text"
"START",0.000000000E0,1636469840.596,"2021-11-09 15:57:20.596 UTC+01:00"
"PAUSE",1.984455522E1,1636469860.440,"2021-11-09 15:57:40.440 UTC+01:00"
