"event","experiment time","system time","system time text"
"START",0.000000000E0,1636384946.671,"2021-11-08 16:22:26.671 UTC+01:00"
"PAUSE",4.087698764E1,1636384987.548,"2021-11-08 16:23:07.548 UTC+01:00"
