"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636214082770186E9,"2021-11-06 16:54:42.770 UTC+01:00"
"PAUSE",2.242613929166691E1,1.636214105196095E9,"2021-11-06 16:55:05.196 UTC+01:00"
