"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636482909428528E9,"2021-11-09 19:35:09.429 UTC+01:00"
"PAUSE",5.373933604167542E1,1.636482963167630E9,"2021-11-09 19:36:03.168 UTC+01:00"
