"event","experiment time","system time","system time text"
"START",0.000000000E0,1636492797.076,"2021-11-09 22:19:57.076 UTC+01:00"
"PAUSE",1.447370088E1,1636492811.550,"2021-11-09 22:20:11.550 UTC+01:00"
