"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636366165913121E9,"2021-11-08 11:09:25.913 UTC+01:00"
"PAUSE",2.584128091664752E1,1.636366191754569E9,"2021-11-08 11:09:51.755 UTC+01:00"
