"event","experiment time","system time","system time text"
"START",0.000000000E0,1636365083.957,"2021-11-08 10:51:23.957 UTC+01:00"
"PAUSE",2.022420312E1,1636365104.181,"2021-11-08 10:51:44.181 UTC+01:00"
