"event","experiment time","system time","system time text"
"START",0.000000000E0,1636485250.946,"2021-11-09 20:14:10.946 UTC+01:00"
"PAUSE",5.139412311E1,1636485302.341,"2021-11-09 20:15:02.341 UTC+01:00"
