"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
6.479291667E-3,1.386899948E-1,-1.082208659E-2,-4.037427716E-3
1.649029167E-2,5.633227155E-2,7.642407902E-3,8.310585283E-3
2.650129166E-2,-4.607873410E-2,-2.552698739E-2,1.353025995E-2
3.651229166E-2,-1.353305876E-1,-1.004198715E-1,1.773192920E-2
4.652329166E-2,-1.857495308E-1,-1.879437268E-1,2.813207358E-2
5.653429167E-2,-2.223996967E-1,-2.598932683E-1,3.889763728E-2
6.654629167E-2,-2.418822944E-1,-3.017212749E-1,4.335634410E-2
7.655729166E-2,-2.476805300E-1,-3.199588954E-1,4.950292036E-2
8.656829166E-2,-2.449047118E-1,-3.546398878E-1,6.064105779E-2
9.657929166E-2,-2.516374290E-1,-3.693634570E-1,8.706281334E-2
1.065902917E-1,-2.802870572E-1,-3.478591144E-1,1.267353296E-1
1.166012917E-1,-3.343828022E-1,-3.033235967E-1,1.775782704E-1
1.266132917E-1,-3.914479613E-1,-2.118249685E-1,2.277628332E-1
1.366242917E-1,-4.461042881E-1,-6.007112190E-2,2.699656785E-1
1.466352917E-1,-4.850499928E-1,6.849592179E-2,3.042297363E-1
1.566462917E-1,-5.035749674E-1,1.210083961E-1,3.220020533E-1
1.666572917E-1,-5.033993721E-1,8.196976781E-2,3.410210907E-1
1.766682917E-1,-4.955712855E-1,-4.030048475E-2,3.597218096E-1
1.866802917E-1,-4.889551997E-1,-1.478791535E-1,3.767852187E-1
1.966912917E-1,-4.782711267E-1,-2.083557993E-1,3.864186704E-1
2.067022917E-1,-4.753021598E-1,-2.364520282E-1,3.950935602E-1
2.167132917E-1,-4.707723856E-1,-1.935530305E-1,4.060346186E-1
2.267242917E-1,-4.483223855E-1,-7.232658565E-2,4.114774466E-1
2.367352917E-1,-3.976597488E-1,-1.005841512E-2,4.148455560E-1
2.467472917E-1,-3.234323859E-1,3.901086003E-2,4.101874232E-1
2.567582917E-1,-2.257745415E-1,1.024814397E-1,4.173619747E-1
2.667692917E-1,-1.242747381E-1,1.443584710E-1,4.386053085E-1
2.767802917E-1,-2.245330252E-2,2.014518529E-1,4.831219018E-1
2.867912917E-1,7.352700084E-2,2.717253268E-1,5.447970629E-1
2.968022917E-1,1.670694649E-1,3.240511417E-1,6.049940586E-1
3.068142917E-1,2.492598146E-1,3.802297115E-1,6.439858675E-1
3.168252917E-1,3.165222406E-1,4.254530966E-1,6.567764878E-1
3.268362917E-1,3.816290796E-1,5.164018869E-1,6.378984451E-1
3.368472917E-1,4.558066130E-1,6.901087165E-1,6.029359102E-1
3.468582917E-1,5.241789222E-1,9.628939629E-1,5.772756934E-1
3.568692917E-1,5.866084695E-1,1.268896699E0,5.745573640E-1
3.668802917E-1,6.667016745E-1,1.552377343E0,5.915102959E-1
3.768922917E-1,7.597128153E-1,1.811261296E0,6.200798750E-1
3.869032917E-1,8.656116724E-1,1.994273663E0,6.589533687E-1
3.969142917E-1,1.000313282E0,2.140157938E0,7.071467042E-1
4.069252917E-1,1.148534417E0,1.011757374E0,7.489160895E-1
4.169362917E-1,1.290251851E0,1.284844398E0,6.711118221E-1
4.269472917E-1,9.735597372E-1,8.434231877E-1,4.109437764E-1
4.369592917E-1,-6.217938066E-1,-4.899003804E-1,-6.621258259E-1
4.469702917E-1,-1.108444929E0,2.813717127E-1,-8.599790335E-1
4.569812917E-1,-9.441891909E-1,9.712987542E-1,-6.834793687E-1
4.669922917E-1,-6.065387726E-1,1.196417451E0,-4.208585024E-1
4.770032917E-1,-3.342593312E-1,1.139024496E0,-1.671394110E-1
4.870142917E-1,-1.990637481E-1,8.279591799E-1,7.241701335E-2
4.970262917E-1,-6.747856736E-2,5.504537821E-1,2.848741412E-1
5.070372917E-1,1.345128119E-1,3.783281744E-1,3.814181387E-1
5.170482917E-1,3.227027059E-1,1.709321290E-1,3.858017027E-1
5.270592917E-1,4.745639563E-1,-8.864311129E-2,3.674134910E-1
5.370702917E-1,5.834067464E-1,-2.774692178E-1,3.250548542E-1
5.470812917E-1,6.235392094E-1,-4.016128778E-1,2.383611947E-1
5.570932917E-1,6.074507833E-1,-4.317162037E-1,1.200973913E-1
5.671042917E-1,5.226450562E-1,-3.677551746E-1,-9.465168230E-3
5.771152917E-1,4.030760229E-1,-2.852538824E-1,-9.878546000E-2
5.871262917E-1,2.952730060E-1,-1.820359081E-1,-1.228632703E-1
5.971372917E-1,2.052219361E-1,-9.213478118E-2,-6.872759759E-2
6.071482917E-1,1.594889015E-1,-1.533202529E-1,4.214618728E-2
6.171602917E-1,1.910521537E-1,-2.900927365E-1,1.135673672E-1
6.271712917E-1,2.096403092E-1,-4.298295975E-1,1.147911772E-1
