"event","experiment time","system time","system time text"
"START",0.000000000E0,1636141667.153,"2021-11-05 20:47:47.153 UTC+01:00"
"PAUSE",4.660280027E1,1636141713.755,"2021-11-05 20:48:33.755 UTC+01:00"
