"event","experiment time","system time","system time text"
"START",0.000000000E0,1636557899.144,"2021-11-10 16:24:59.144 UTC+01:00"
"PAUSE",4.503032781E1,1636557944.174,"2021-11-10 16:25:44.174 UTC+01:00"
