"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.122608333E-2,-7.730048299E-1,2.948462367E-1,-6.931104660E-1
6.118908332E-2,-2.405060530E-1,1.058962941E-1,-6.152782440E-1
7.115208334E-2,3.438222706E-1,7.552462816E-2,-5.486769080E-1
8.111608334E-2,8.417305946E-1,1.471990794E-1,-4.610213339E-1
9.107908333E-2,1.265445471E0,3.202945292E-1,-3.425276279E-1
1.010420833E-1,1.443690538E0,8.369640112E-1,-8.087685704E-2
1.110060833E-1,1.071332335E0,1.727331042E0,5.658313036E-1
1.209690833E-1,8.628060222E-1,1.578422546E0,8.853634596E-1
1.309320833E-1,7.355068922E-1,1.338521004E0,7.628484368E-1
1.408960834E-1,5.408106446E-1,1.140448928E0,5.130846500E-1
1.508590833E-1,2.877418101E-1,8.260270357E-1,3.218562901E-1
1.608220833E-1,5.609128624E-2,4.697299302E-1,1.531402469E-1
1.707860833E-1,-1.335478425E-1,2.072432339E-1,5.375411361E-2
1.807490833E-1,-3.136552870E-1,1.202846132E-2,-6.494111568E-2
1.907120833E-1,-3.906614482E-1,-6.894928217E-2,-3.011567891E-1
2.006760833E-1,-4.319540262E-1,-4.704248626E-3,-6.401047707E-1
2.106390834E-1,-4.857403934E-1,1.095817238E-1,-1.072859764E0
2.206020833E-1,-5.892513990E-1,9.511144459E-2,-1.524328351E0
2.305660833E-1,-6.997300982E-1,5.089858174E-2,-1.944268703E0
2.405290833E-1,-7.730924487E-1,-5.857012048E-2,-2.584980965E0
2.504920833E-1,-9.280266762E-1,-3.941395879E-1,-3.092075825E0
2.604560833E-1,-9.471196532E-1,-8.999404907E-1,-3.276781797E0
2.704190833E-1,-5.004459023E-1,-1.217721462E0,-2.917228937E0
2.803820834E-1,-6.373354793E-2,-1.207041025E0,-2.481690168E0
2.903460833E-1,9.011871368E-2,-1.036173224E0,-2.108638525E0
3.003090833E-1,8.246958256E-2,-3.626794219E-1,-1.793087721E0
3.102720833E-1,1.099063382E-1,2.609888017E-1,-1.484932184E0
3.202360834E-1,1.493554860E-1,8.263211846E-1,-1.136568666E0
3.301990833E-1,2.173136920E-1,1.332831025E0,-8.452422023E-1
3.401620833E-1,2.481898516E-1,1.662768006E0,-7.932695150E-1
3.501260833E-1,2.432396561E-1,1.659457564E0,-1.017558217E0
3.600890833E-1,2.675787807E-1,1.476473927E0,-1.422275901E0
