"event","experiment time","system time","system time text"
"START",0.000000000E0,1636571221.564,"2021-11-10 20:07:01.564 UTC+01:00"
"PAUSE",1.505179307E1,1636571236.616,"2021-11-10 20:07:16.616 UTC+01:00"
