"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.356251400E-4,5.162464600E0,4.180955658E0,5.369484100E0
1.028662501E-2,4.489464111E0,4.455035706E0,5.879623260E0
2.023762511E-2,3.703897705E0,4.841232605E0,6.960675201E0
3.018862498E-2,3.937561798E0,4.883145447E0,7.940986633E0
4.013962508E-2,4.424648895E0,4.479584656E0,8.322393494E0
5.008962518E-2,4.756059723E0,4.094136200E0,8.262068939E0
6.004062505E-2,5.050198059E0,4.044140167E0,7.847880249E0
6.999162515E-2,4.922962646E0,4.308191071E0,7.407945099E0
7.994262502E-2,4.780608673E0,4.531676331E0,7.157066803E0
8.989362512E-2,4.759502563E0,4.548142090E0,7.096592560E0
9.984462499E-2,4.766238556E0,4.425097961E0,7.071295166E0
1.097946251E-1,4.833598480E0,4.344415741E0,7.049440613E0
1.197456252E-1,4.974156189E0,4.330794067E0,7.095993805E0
1.296966251E-1,4.982239380E0,4.323758698E0,7.260501709E0
1.396476252E-1,4.863536224E0,4.342320099E0,7.445067902E0
1.495986250E-1,4.796026611E0,4.366869049E0,7.580685883E0
1.595496251E-1,4.735851746E0,4.352798309E0,7.664062500E0
1.694996250E-1,4.722379761E0,4.316124573E0,7.652686157E0
1.794506251E-1,4.730612640E0,4.275409241E0,7.614066467E0
1.894016252E-1,4.656666412E0,4.290677490E0,7.582182770E0
1.993526251E-1,4.646786957E0,4.300706635E0,7.558831329E0
2.093036252E-1,4.737947388E0,4.301754456E0,7.582332458E0
2.192546250E-1,4.694687347E0,4.313579865E0,7.617359619E0
2.292046251E-1,4.493056641E0,4.233047333E0,7.590415649E0
2.391556250E-1,4.407135315E0,4.219874725E0,7.436835022E0
2.491066251E-1,4.390070801E0,4.342469788E0,7.296277313E0
2.590576252E-1,4.312681732E0,4.407883759E0,7.145690460E0
2.690086251E-1,4.294868774E0,4.401896210E0,7.177424469E0
2.789596252E-1,4.303550720E0,4.367617493E0,7.427554321E0
2.889096250E-1,4.368365936E0,4.261937256E0,7.742948456E0
2.988606251E-1,4.486320648E0,4.127067719E0,7.879165192E0
3.088116250E-1,4.593048706E0,4.102967834E0,7.954907684E0
3.187626251E-1,4.677473145E0,4.086951141E0,7.989485779E0
3.287136252E-1,4.681963806E0,4.003574524E0,7.957153015E0
3.386646251E-1,4.570745087E0,4.000281372E0,7.876470795E0
3.486146252E-1,4.524341583E0,4.040098572E0,7.804769897E0
3.585656250E-1,4.487218781E0,4.087100830E0,7.687563629E0
3.685166251E-1,4.397704926E0,4.151916046E0,7.621251526E0
3.784676250E-1,4.323908386E0,4.202361145E0,7.670050049E0
3.884186251E-1,4.229305115E0,4.129762115E0,7.776029663E0
3.983696250E-1,4.227957916E0,4.079466705E0,7.953859863E0
4.083196251E-1,4.358486481E0,4.091591492E0,8.049960022E0
4.182706252E-1,4.390519867E0,4.078568573E0,7.991581421E0
4.282216250E-1,4.286785583E0,4.090393982E0,7.869734802E0
4.381726251E-1,4.216581573E0,4.093088379E0,7.667355652E0
4.481236250E-1,4.183350677E0,4.136049042E0,7.465126190E0
4.580746251E-1,4.163891144E0,4.195924530E0,7.331154785E0
4.680232501E-1,4.200265503E0,4.162543945E0,7.331005096E0
4.779742500E-1,4.184248810E0,4.052971802E0,7.556436310E0
4.879252501E-1,4.092489624E0,3.915856934E0,7.837551727E0
4.978762502E-1,4.045337677E0,3.847748566E0,7.956703949E0
5.078272501E-1,4.010160828E0,3.887565765E0,7.888894958E0
5.177782502E-1,3.914060669E0,3.973487091E0,7.776628418E0
5.277282500E-1,3.798800354E0,3.963158569E0,7.767946472E0
5.376792501E-1,3.641028442E0,3.824995880E0,7.741152191E0
5.476302500E-1,3.480711823E0,3.645070038E0,7.653733978E0
5.575812501E-1,3.573069763E0,3.579656067E0,7.644602966E0
5.675322502E-1,3.776496735E0,3.550017700E0,7.728278961E0
5.774832501E-1,3.845203857E0,3.457360382E0,7.907905426E0
5.874332502E-1,3.768263855E0,3.327131195E0,8.293353882E0
5.973842500E-1,3.748804321E0,3.268453217E0,8.866661682E0
6.073352501E-1,3.670068054E0,3.256478119E0,9.298513641E0
6.172862500E-1,3.599864044E0,3.120411072E0,9.397906952E0
6.272372501E-1,3.644022217E0,2.830613708E0,9.264384613E0
6.371882502E-1,3.854185181E0,2.538421326E0,8.989107056E0
6.471382501E-1,4.232897644E0,2.485581207E0,8.722960510E0
6.570892502E-1,4.408033447E0,2.646197205E0,8.634793854E0
6.670402500E-1,4.336482239E0,2.823578339E0,8.693022766E0
6.769912501E-1,4.196972351E0,2.987188110E0,8.872798920E0
6.869422500E-1,3.963607635E0,3.115471344E0,9.148226166E0
6.968932501E-1,3.672163696E0,3.128494263E0,9.427395630E0
7.068432502E-1,3.375330963E0,3.091221771E0,9.704619141E0
7.167942501E-1,3.183729401E0,2.990181885E0,9.716743927E0
7.267452502E-1,3.031046906E0,2.785557404E0,9.384734344E0
7.366962500E-1,3.213367767E0,2.752625885E0,8.937763824E0
7.466472501E-1,3.525618439E0,2.934497681E0,8.532257080E0
7.565982500E-1,3.641926575E0,3.051703949E0,8.320148163E0
7.665482501E-1,3.517984314E0,3.032094727E0,8.302933960E0
7.764992502E-1,3.388353882E0,3.033890991E0,8.479716339E0
7.864502501E-1,3.223396912E0,3.077899475E0,8.842861176E0
7.964012502E-1,3.138673096E0,3.018622742E0,9.215586090E0
8.063522500E-1,3.104843445E0,2.874771881E0,9.412426758E0
8.163032501E-1,3.083737335E0,2.617756348E0,9.454189911E0
8.262532500E-1,3.130589905E0,2.471061401E0,9.212442627E0
8.362042501E-1,3.286266174E0,2.486030273E0,8.873697052E0
8.461552500E-1,3.270099792E0,2.464026031E0,8.584348755E0
8.561062501E-1,3.187172241E0,2.432591400E0,8.395441589E0
8.660572502E-1,3.238216095E0,2.572700043E0,8.412206726E0
8.760082501E-1,3.177292786E0,2.741997986E0,8.565637665E0
8.859592502E-1,2.998863831E0,2.647394714E0,8.552315369E0
8.959092500E-1,2.951861572E0,2.415826263E0,8.377628632E0
9.058602501E-1,3.080593872E0,2.293680267E0,8.325836334E0
9.158112500E-1,3.235072632E0,2.328707428E0,8.472980347E0
9.257622501E-1,3.266656952E0,2.354004822E0,8.670569458E0
9.357132502E-1,3.178340607E0,2.261946259E0,8.854237518E0
9.456642501E-1,3.053500214E0,2.058818665E0,8.817713470E0
9.556142502E-1,3.071762238E0,2.041754150E0,8.677604828E0
9.655652500E-1,3.073408813E0,2.153871002E0,8.613238678E0
9.755162501E-1,3.057841187E0,2.314636688E0,8.701854401E0
9.854672500E-1,3.061134338E0,2.398612061E0,8.881181488E0
9.954182501E-1,3.006497955E0,2.360591125E0,8.945847015E0
1.005369250E0,2.967578888E0,2.356549530E0,8.915609894E0
1.015319250E0,3.017425232E0,2.337988129E0,8.873098297E0
1.025270250E0,3.109334106E0,2.151326294E0,8.708590393E0
1.035221250E0,3.218008118E0,1.998344421E0,8.511001282E0
1.045172250E0,3.403921509E0,2.096540222E0,8.610095215E0
1.055123250E0,3.462300110E0,2.169438629E0,8.904383240E0
1.065074250E0,3.338956604E0,2.076182556E0,9.057814178E0
1.075024250E0,3.259022827E0,2.072889404E0,9.083710327E0
1.084975250E0,3.174748077E0,2.225272522E0,9.136849823E0
1.094926250E0,3.062481537E0,2.415526886E0,9.205107880E0
1.104877250E0,3.016976166E0,2.542163544E0,9.336684265E0
1.114828250E0,2.905458069E0,2.517614594E0,9.408534851E0
1.124779250E0,2.768492889E0,2.357896729E0,9.329050140E0
1.134730250E0,2.800675964E0,2.220033417E0,9.186247101E0
1.144680250E0,2.880460052E0,2.135908356E0,9.101074219E0
1.154631250E0,3.024011536E0,2.107018433E0,9.105714569E0
1.164582250E0,3.194506989E0,2.147434387E0,9.265731812E0
1.174533250E0,3.198398895E0,2.135758667E0,9.608968048E0
1.184484250E0,3.119213562E0,2.131567383E0,9.967472534E0
1.194435250E0,3.010539551E0,2.170187073E0,1.015952316E1
1.204386250E0,2.958447876E0,2.129920807E0,1.014635056E1
1.214336250E0,2.943778381E0,1.983375549E0,9.901908875E0
1.224287250E0,3.022364960E0,1.888472900E0,9.657916260E0
1.234238250E0,3.113226013E0,1.934427338E0,9.563612366E0
1.244189250E0,2.986589355E0,1.960323486E0,9.522298279E0
1.254140250E0,2.729873199E0,1.986818390E0,9.447154541E0
1.264091250E0,2.562371521E0,2.011666718E0,9.341174927E0
1.274041250E0,2.417173462E0,2.030228119E0,9.171278229E0
1.283992250E0,2.306852875E0,2.061213684E0,8.997639313E0
1.293943250E0,2.331850891E0,2.060315552E0,8.901539154E0
1.303894250E0,2.417023773E0,2.009571075E0,8.947194214E0
1.313845250E0,2.396516418E0,1.967957611E0,9.162745972E0
1.323796250E0,2.262245636E0,1.963466949E0,9.385931854E0
1.333747250E0,2.035018158E0,1.766775970E0,9.339378662E0
1.343697250E0,1.948049011E0,1.525477753E0,9.080267487E0
1.353648250E0,2.116149445E0,1.530267792E0,8.911568298E0
1.363599250E0,2.303410034E0,1.679657135E0,9.007668457E0
1.373550250E0,2.419568481E0,1.656455383E0,9.187294922E0
1.383501250E0,2.475552063E0,1.634451141E0,9.333391113E0
1.393452250E0,2.542462921E0,1.708247681E0,9.575587463E0
1.403402250E0,2.529440002E0,1.665287018E0,9.805808716E0
1.413353250E0,2.471660156E0,1.478924561E0,9.871372375E0
1.423304250E0,2.493514709E0,1.335223389E0,9.800419922E0
1.433255250E0,2.616558838E0,1.272803192E0,9.739197235E0
1.443206250E0,2.694097595E0,1.332828369E0,9.811197510E0
1.453157250E0,2.559078369E0,1.369352417E0,9.960886230E0
1.463108958E0,2.355651398E0,1.358425140E0,9.997110901E0
1.473058959E0,2.294279022E0,1.386865997E0,9.929301910E0
1.483009958E0,2.307451630E0,1.389261017E0,9.819580078E0
1.492960959E0,2.287692719E0,1.365011444E0,9.700427856E0
1.502911958E0,2.268682251E0,1.367406464E0,9.601333923E0
1.512862958E0,2.260748749E0,1.375489655E0,9.536069641E0
1.522813958E0,2.240091705E0,1.331780548E0,9.523645477E0
1.532764958E0,2.230361938E0,1.297950897E0,9.507179718E0
1.542714958E0,2.226470032E0,1.270108795E0,9.448202362E0
1.552665958E0,2.189347229E0,1.228944397E0,9.330097961E0
1.562616959E0,2.143692169E0,1.236428833E0,9.218879242E0
1.572567958E0,2.115700378E0,1.272054749E0,9.133406982E0
1.582518958E0,2.164349213E0,1.317111053E0,9.049730988E0
1.592469958E0,2.221380615E0,1.323547668E0,9.015601959E0
1.602420958E0,2.224075012E0,1.295855255E0,9.053772583E0
1.612370958E0,2.285447388E0,1.312321014E0,9.198521576E0
1.622321958E0,2.337988129E0,1.313967590E0,9.402996368E0
1.632272959E0,2.366728363E0,1.205293579E0,9.543853455E0
1.642223958E0,2.400108948E0,1.081501007E0,9.542057190E0
1.652174958E0,2.343376923E0,9.419911194E-1,9.440568237E0
1.662125958E0,2.207758942E0,8.488847351E-1,9.185348969E0
1.672076958E0,2.251018982E0,8.940907288E-1,8.960516510E0
1.682026958E0,2.362088013E0,1.007405090E0,8.931027832E0
1.691977958E0,2.356250153E0,1.084494781E0,9.100625153E0
1.701928959E0,2.277813263E0,1.105002136E0,9.360784149E0
1.711879958E0,2.264640656E0,1.080602875E0,9.599537659E0
1.721830959E0,2.327659607E0,1.012045441E0,9.763297119E0
1.731781958E0,2.491419067E0,9.645941162E-1,9.956694946E0
1.741732958E0,2.607278137E0,9.142987061E-1,1.016042130E1
1.751683958E0,2.595153351E0,8.415499878E-1,1.031699570E1
1.761633958E0,2.439177704E0,7.583230591E-1,1.036070480E1
1.771584959E0,2.243085480E0,7.237449646E-1,1.023272095E1
1.781535958E0,2.129022675E0,8.907975769E-1,1.000818787E1
1.791486959E0,2.098037109E0,1.117126923E0,9.848470001E0
1.801437958E0,2.096390533E0,1.228944397E0,9.789492645E0
1.811388958E0,2.126777344E0,1.182690582E0,9.734407196E0
1.821339958E0,2.215393066E0,1.091081085E0,9.681267700E0
1.831289958E0,2.282453613E0,1.021775208E0,9.612560577E0
1.841240959E0,2.226769409E0,1.001716919E0,9.488169250E0
1.851191958E0,2.159110107E0,1.078507233E0,9.372759247E0
1.861142959E0,2.081271973E0,1.161434784E0,9.349557495E0
1.871093958E0,2.001936951E0,1.234632568E0,9.433383179E0
1.881044958E0,1.885479126E0,1.275198212E0,9.577084351E0
1.890995958E0,1.841021576E0,1.179547119E0,9.732461243E0
1.900945958E0,1.915865936E0,9.975256348E-1,9.793683929E0
1.910896958E0,2.048190765E0,9.370513916E-1,9.816735992E0
1.920847958E0,2.119592285E0,9.722282410E-1,9.829459534E0
1.930798959E0,2.128872986E0,9.948312378E-1,9.812095642E0
1.940749958E0,2.135010223E0,1.069675598E0,9.838740234E0
1.950700958E0,2.144590302E0,1.093326416E0,9.939181366E0
1.960651958E0,2.079625397E0,1.061592407E0,1.011716125E1
1.970602958E0,2.053579559E0,9.985734558E-1,1.020038818E1
1.980552958E0,2.099683685E0,9.431886292E-1,1.013826736E1
1.990503958E0,2.167792053E0,9.651928711E-1,1.000773880E1
2.000454959E0,2.178869019E0,9.824070740E-1,9.833052063E0
2.010405958E0,2.173330536E0,1.036594391E0,9.653425598E0
2.020356958E0,2.241289215E0,1.056353302E0,9.561816101E0
2.030307958E0,2.296075287E0,1.070124664E0,9.642348633E0
2.040258958E0,2.178270264E0,1.066981201E0,9.850415955E0
2.050209958E0,1.997745667E0,1.021475830E0,9.898466034E0
2.060159958E0,1.918560333E0,1.030606842E0,9.759105835E0
2.070110959E0,1.904788971E0,1.028361511E0,9.499096527E0
2.080061958E0,1.981728973E0,9.545649719E-1,9.154213715E0
2.090012959E0,2.133663025E0,9.642947388E-1,8.979526978E0
2.099963958E0,2.247875519E0,9.672885132E-1,9.066795502E0
2.109914958E0,2.271676025E0,8.849597168E-1,9.217532043E0
2.119865958E0,2.205363922E0,8.057743835E-1,9.295070801E0
2.129816958E0,2.160457306E0,7.366181946E-1,9.302106171E0
2.139766959E0,2.213297424E0,7.402107239E-1,9.303303680E0
2.149717958E0,2.272125092E0,7.705975342E-1,9.354197845E0
2.159668959E0,2.288740540E0,8.165519714E-1,9.441915436E0
2.169619958E0,2.250270538E0,8.505313110E-1,9.481133881E0
2.179570958E0,2.242636414E0,8.153544617E-1,9.376501465E0
2.189521958E0,2.333647156E0,6.991960144E-1,9.105265503E0
2.199472958E0,2.562820587E0,5.707630920E-1,8.809630280E0
2.209422958E0,2.808908844E0,4.605921936E-1,8.687334595E0
2.219373958E0,2.912792816E0,4.128414917E-1,8.809630280E0
2.229324959E0,2.847977600E0,5.049000549E-1,9.170529785E0
2.239275958E0,2.587070160E0,7.438032532E-1,9.577533417E0
2.249226958E0,2.308948517E0,9.264234924E-1,9.818681946E0
2.259177958E0,2.206411743E0,9.672885132E-1,9.822723541E0
2.269128958E0,2.340832214E0,8.744815063E-1,9.695937195E0
2.279079958E0,2.546803894E0,7.676037598E-1,9.713750153E0
2.289030958E0,2.655777283E0,6.959028625E-1,9.965376892E0
2.298980959E0,2.628384247E0,6.325845337E-1,1.029618896E1
2.308931958E0,2.562970276E0,5.918692017E-1,1.047850983E1
2.318882958E0,2.431842957E0,5.830375671E-1,1.047057632E1
2.328833958E0,2.346221008E0,5.873785400E-1,1.036205200E1
2.338784958E0,2.395917664E0,6.195616150E-1,1.021670425E1
2.348735958E0,2.417323151E0,6.801855469E-1,1.010249176E1
2.358686958E0,2.427801361E0,7.744894409E-1,9.978250122E0
2.368637959E0,2.467618561E0,8.384065247E-1,9.714348907E0
2.378587958E0,2.577190704E0,9.270222473E-1,9.364526367E0
2.388538959E0,2.694097595E0,1.030457153E0,9.018595734E0
2.398489958E0,2.754122772E0,1.059347076E0,8.730295258E0
2.408440958E0,2.800077209E0,1.035696259E0,8.601113892E0
2.418391958E0,2.924618225E0,1.059347076E0,8.731043701E0
2.428342958E0,3.060236206E0,9.990225220E-1,8.973689117E0
2.438293958E0,3.141068115E0,8.461903381E-1,9.130862274E0
2.448244958E0,3.204087067E0,7.470964050E-1,9.163943481E0
2.458194959E0,3.289858704E0,8.376580811E-1,9.184899902E0
2.468146459E0,3.282224579E0,9.351054382E-1,9.263037415E0
2.478097458E0,3.121608582E0,9.963281250E-1,9.416168976E0
2.488048458E0,2.940335541E0,1.015787659E0,9.613159332E0
2.497999458E0,2.861299896E0,9.621990967E-1,9.714199219E0
2.507950458E0,2.837948456E0,8.619076538E-1,9.697284393E0
2.517901458E0,2.778372345E0,8.078700256E-1,9.572294312E0
2.527852458E0,2.725083160E0,8.249345398E-1,9.360335083E0
2.537803459E0,2.661016388E0,9.178912354E-1,9.119934998E0
2.547753458E0,2.668949890E0,1.008003845E0,9.049581299E0
2.557704458E0,2.572550354E0,1.099014587E0,9.245224457E0
2.567655458E0,2.415826263E0,1.129850464E0,9.577533417E0
2.577606458E0,2.231858826E0,1.085243225E0,9.871072998E0
2.587557458E0,2.133663025E0,9.571096802E-1,1.002914429E1
2.597508458E0,2.179467773E0,8.232879639E-1,9.942773895E0
2.607459459E0,2.393971710E0,6.873706055E-1,9.671987000E0
2.617410458E0,2.595602417E0,6.286926270E-1,9.288783875E0
2.627361458E0,2.631827087E0,6.607260132E-1,8.838819580E0
2.637311458E0,2.585124207E0,7.165599060E-1,8.461604004E0
2.647262458E0,2.592458954E0,7.691006470E-1,8.328830109E0
2.657213458E0,2.587219849E0,7.942483521E-1,8.391100616E0
2.667164458E0,2.617007904E0,7.676037598E-1,8.582402802E0
2.677115459E0,2.654280396E0,7.514373779E-1,8.836873627E0
2.687066458E0,2.592458954E0,7.282356262E-1,8.944350128E0
2.697017459E0,2.599045258E0,7.578739929E-1,8.887318726E0
2.706968458E0,2.749033356E0,8.273295593E-1,8.817563782E0
2.716919458E0,2.951412506E0,8.485853577E-1,8.734336853E0
2.726869458E0,3.182382202E0,8.765771484E-1,8.661139069E0
2.736820458E0,3.336561584E0,9.536668396E-1,8.727151794E0
2.746771459E0,3.436254272E0,1.002016296E0,8.974587250E0
2.756722458E0,3.481460266E0,1.035247192E0,9.277706909E0
2.766673459E0,3.420087891E0,1.079854431E0,9.583221588E0
2.776624458E0,3.295546875E0,1.110989685E0,9.764644318E0
2.786575458E0,3.193908234E0,1.225202179E0,9.804162140E0
2.796526458E0,3.087778931E0,1.308279419E0,9.852661285E0
2.806477458E0,2.998564453E0,1.346150665E0,9.896370392E0
2.816427459E0,3.002306671E0,1.315464478E0,9.912985840E0
2.826378458E0,3.096460876E0,1.251547394E0,9.883946228E0
2.836329459E0,3.310964813E0,1.123713226E0,9.895322571E0
2.846280458E0,3.553161163E0,9.063652039E-1,9.979597321E0
2.856231458E0,3.601510620E0,7.101232910E-1,9.988279266E0
2.866182458E0,3.573818207E0,5.553451538E-1,9.772428131E0
2.876133458E0,3.623215485E0,5.074447632E-1,9.453291779E0
2.886084458E0,3.735032959E0,5.665718079E-1,9.329050140E0
2.896035458E0,3.727997589E0,5.399272156E-1,9.223669281E0
2.905985459E0,3.595822449E0,6.336323547E-1,9.212891693E0
2.915936458E0,3.462599487E0,8.869056702E-1,9.330097961E0
2.925887458E0,3.391197968E0,1.197659454E0,9.512418823E0
2.935838458E0,3.325484619E0,1.302142181E0,9.553882599E0
2.945789458E0,3.356470184E0,1.124162292E0,9.343569946E0
2.955740458E0,3.594624939E0,9.184899902E-1,9.123527527E0
2.965691458E0,3.956123199E0,8.111631775E-1,9.116492157E0
2.975642459E0,4.205504608E0,6.144721985E-1,9.328002319E0
2.985593458E0,4.275558929E0,4.110452271E-1,9.571845245E0
2.995544459E0,4.251608734E0,3.131488037E-1,9.777966614E0
3.005494458E0,4.083358612E0,2.460882568E-1,9.802665253E0
3.015445458E0,3.883823547E0,3.829037476E-1,9.659113770E0
3.025396458E0,3.682791595E0,8.310717773E-1,9.686057739E0
3.035347458E0,3.466491394E0,1.259630585E0,9.846374359E0
3.045298459E0,3.347937927E0,1.568139038E0,9.829609222E0
3.055249458E0,3.344495087E0,1.716330872E0,9.748178558E0
3.065200459E0,3.397634583E0,1.563648376E0,9.576784973E0
3.075151458E0,3.379671936E0,1.101858673E0,9.190288696E0
3.085102458E0,3.617377625E0,7.222480774E-1,8.768316193E0
3.095052458E0,4.015998688E0,5.545967102E-1,8.423882446E0
3.105003458E0,4.230203247E0,3.665876770E-1,8.230185242E0
3.114954458E0,4.071682892E0,1.031355286E-1,8.361761627E0
3.124905458E0,3.676654358E0,1.300794983E-1,8.657696228E0
3.134856459E0,3.458857269E0,4.013154602E-1,9.132059784E0
3.144807458E0,3.206033020E0,7.824229431E-1,9.606123962E0
3.154758458E0,2.870580597E0,1.072968750E0,9.892179108E0
3.164709458E0,2.501448212E0,1.042432251E0,1.007689499E1
3.174660458E0,2.495161285E0,9.470805359E-1,1.018077896E1
3.184611458E0,2.567610626E0,6.303392029E-1,1.035666321E1
3.194562458E0,2.566562805E0,2.615061951E-1,1.029798523E1
3.204512459E0,2.415975952E0,-1.746867371E-1,1.045665527E1
3.214463458E0,2.483485565E0,-3.752696228E-1,1.088985443E1
3.224414458E0,2.380649414E0,-3.287164307E-1,1.118848343E1
3.234365458E0,2.024839325E0,-3.161425781E-1,1.118264557E1
3.244316458E0,1.667981415E0,-2.119592285E-1,1.095945969E1
3.254267458E0,1.506018219E0,-8.247848511E-2,1.052326675E1
3.264218458E0,1.468446350E0,4.445755005E-2,1.012629227E1
3.274169459E0,1.397643585E0,1.369651794E-1,1.005998016E1
3.284120458E0,1.377585297E0,1.441502380E-1,1.009021729E1
3.294071459E0,1.392254791E0,-1.616638184E-2,1.028092072E1
3.304021458E0,1.262624359E0,-3.002755737E-1,1.064975372E1
3.313972458E0,1.259480896E0,-4.894821167E-1,1.087937622E1
3.323923458E0,1.324146423E0,-5.388793945E-1,1.069870193E1
3.333874458E0,1.274150391E0,-6.343807983E-1,1.021775208E1
3.343825458E0,1.231938171E0,-6.192622375E-1,9.848619690E0
3.353776458E0,1.141226807E0,-5.141807556E-1,9.547595673E0
3.363727459E0,1.045126648E0,-2.671943665E-1,9.562564545E0
3.373678458E0,9.786648560E-1,3.577560425E-2,1.003123993E1
3.383629458E0,6.391708374E-1,3.363505554E-1,1.060858932E1
3.393580458E0,4.625381470E-2,7.056326294E-1,1.116707794E1
3.403531458E0,-9.307644653E-1,1.003662872E0,1.059122543E1
