"event","experiment time","system time","system time text"
"START",0.000000000E0,1636489722.197,"2021-11-09 21:28:42.197 UTC+01:00"
"PAUSE",4.503706174E1,1636489767.234,"2021-11-09 21:29:27.234 UTC+01:00"
