"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636299147030622E9,"2021-11-07 16:32:27.031 UTC+01:00"
"PAUSE",1.561972162500024E1,1.636299162650400E9,"2021-11-07 16:32:42.650 UTC+01:00"
