"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.609583333E-2,-8.046501130E-2,1.301609166E-2,-1.833558977E-1
2.610683331E-2,-3.481916487E-1,-9.377753735E-2,-2.274895459E-1
3.611783334E-2,-6.155107021E-1,-1.661470681E-1,-2.752341628E-1
4.612783331E-2,-8.552704453E-1,-1.988997608E-1,-3.248214126E-1
5.613883334E-2,-1.042953849E0,-1.759204119E-1,-3.669672906E-1
6.614983332E-2,-1.171034098E0,-8.506485075E-2,-4.017767012E-1
7.615983329E-2,-1.257006764E0,4.692567885E-2,-4.358771443E-1
8.617083333E-2,-1.315336347E0,1.887566894E-1,-4.781401455E-1
9.618183330E-2,-1.361753702E0,3.187935054E-1,-5.225456953E-1
1.061928333E-1,-1.403500676E0,4.085518420E-1,-5.524359941E-1
1.162028333E-1,-1.428123951E0,4.130664170E-1,-5.580291748E-1
1.262138333E-1,-1.435993671E0,3.278473616E-1,-5.268493295E-1
1.362248333E-1,-1.466825128E0,1.909121275E-1,-4.558435678E-1
1.462348333E-1,-1.537430286E0,4.468161613E-2,-3.588001728E-1
1.562458333E-1,-1.658429503E0,-8.962345868E-2,-2.372593582E-1
1.662568333E-1,-1.786569476E0,-2.352696359E-1,-7.854611427E-2
1.762678333E-1,-1.894654632E0,-3.401989937E-1,1.063414514E-1
1.862778333E-1,-1.911102057E0,-4.995464683E-1,2.840402722E-1
1.962888333E-1,-1.815311790E0,-7.634729147E-1,4.075108171E-1
2.062998333E-1,-1.656482577E0,-9.374923706E-1,4.651811421E-1
2.163098333E-1,-1.477703571E0,-7.519866824E-1,4.516088665E-1
2.263208333E-1,-1.322125793E0,-2.216958702E-1,3.952950835E-1
2.363318333E-1,-1.220759034E0,4.125636220E-1,3.388565779E-1
2.463428333E-1,-1.118386865E0,9.351735711E-1,3.144213259E-1
2.563528333E-1,-9.576677680E-1,1.247483850E0,2.868192792E-1
2.663638333E-1,-7.376761436E-1,1.395211101E0,2.379953563E-1
2.763748333E-1,-4.693791866E-1,1.476593852E0,1.682951003E-1
2.863848333E-1,-1.644033045E-1,1.520342469E0,1.086483151E-1
2.963959583E-1,1.497266740E-1,1.553682327E0,8.112907410E-2
3.064069583E-1,4.260008931E-1,1.600614786E0,9.476262331E-2
3.164179583E-1,6.999951601E-1,1.599282503E0,1.262451857E-1
3.264279583E-1,9.566497207E-1,1.637197256E0,1.250947714E-1
3.364389583E-1,1.128892660E0,1.807483315E0,6.934202462E-2
3.464499583E-1,1.186405778E0,2.059988022E0,-4.636869580E-2
3.564599583E-1,1.105662465E0,2.639592409E0,-1.642132998E-1
3.664709583E-1,8.559010625E-1,2.806230545E0,-3.154994547E-1
3.764819583E-1,4.973367751E-1,2.860210896E0,-4.291796684E-1
3.864929583E-1,1.324839741E-1,3.026579618E0,-4.640567005E-1
3.965029583E-1,-1.525669396E-1,2.944689751E0,-4.396205842E-1
4.065139583E-1,-3.111827672E-1,2.547224760E0,-4.379367828E-1
4.165249583E-1,-3.882802129E-1,2.316572189E0,-4.672613740E-1
4.265349583E-1,-2.929311097E-1,2.169174433E0,-4.586659372E-1
4.365459583E-1,-3.517521173E-2,1.838008404E0,-4.017640352E-1
4.465569583E-1,2.794317901E-1,1.187765718E0,-2.937053740E-1
4.565679583E-1,5.561129451E-1,4.488670826E-1,-2.163780928E-1
4.665779583E-1,7.555719018E-1,-3.619501591E-1,-2.901341617E-1
