Time(s),X(m/s^2),Y(m/s^2),Z(m/s^2)
0.014309331,1.187737346,4.220939159,-5.027320385
0.03116907,1.130010486,6.11485815,-4.581956387
0.048028862,0.7399804,8.013263702,-4.72313261
0.064887872,0.720837832,9.287142754,-5.355436325
0.081746778,1.194915771,9.888040543,-4.627419949
0.09860657,2.080559254,9.588638306,-3.954737663
0.11546631,2.578565598,8.772386551,-3.746562004
0.13232532,2.980858803,7.912765503,-4.278067589
0.149184278,2.906681299,7.910372734,-4.653740883
0.166044018,2.652743101,8.685946465,-4.206283092
0.18290381,2.066202402,9.073882103,-4.273282051
0.19976282,1.774278045,8.825029373,-3.942773581
0.216621726,1.37198472,8.176275253,-5.453541756
0.233481466,1.608874083,7.256833076,-5.932405472
0.25034131,1.613659739,5.681458473,-4.242175579
0.267200268,1.290628672,4.61126852,-2.528017044
0.284059226,1.204487085,6.665506363,-1.429113269
0.300918966,0.268295229,7.584649563,-2.006082773
0.317778758,0.761515796,8.382058144,-1.790429592
0.334637768,1.482054472,9.188737869,-1.179960608
0.351496726,1.000798106,8.305487633,-2.061117649
0.368356466,1.079761267,7.17069149,-1.575075507
0.385216206,0.778265536,6.394818306,-1.790429592
0.402075216,0.701695263,6.533901215,-2.056331873
0.418934174,0.483649284,7.2065835,-2.47507596
0.435793914,0.186939269,7.706982613,-2.575873613
0.452653706,-0.148355007,8.092226982,-2.6620152
0.469512716,-0.404387027,8.592626572,-2.82233429
0.486371674,-0.806680322,8.932705879,-3.066402197
0.503231414,-0.608076036,9.535996437,-3.562015533
0.520091206,-0.430708081,9.842277527,-3.768097401
0.536950164,-0.232103795,10.34746265,-3.372982502
0.553809122,-0.627218664,10.03639507,-2.724228621
0.570668862,-0.916750193,9.35174942,-2.587837696
0.587528653,-1.579861164,9.435498238,-3.332304716
0.604387664,-2.008475542,9.713065147,-4.752145767
0.621246622,-1.738086581,9.904789925,-5.285745144
0.638106362,-0.844965518,9.476176262,-4.316352844
0.654966153,0.261116773,8.549555779,-3.193521023
0.671825164,1.159023523,8.216953278,-2.159223318
0.688684122,1.795813441,8.149654388,-1.405185103
0.705543862,2.535494804,7.558328629,-1.053141117
0.722403653,2.633600473,7.122834682,-0.768096089
0.739262612,1.412662625,7.488936901,-0.885643482
0.75612157,0.356829673,8.334200859,-1.417149186
0.77298131,0.397507668,10.07946587,-2.585444927
0.789841101,-0.165104762,10.75214863,-3.823132277
0.806700112,-1.512862086,11.53041458,-4.419244289
0.82355907,0.924227774,15.67209148,-4.706383228
0.84041881,4.671088696,17.04377747,-4.526921272
0.857278601,1.537089467,12.42802143,0.493519664
0.874137612,0.792622507,10.45543861,0.677767038
0.89099657,1.46769762,8.836993217,0.014656039
0.90785631,2.185843468,7.101299286,-0.943071246
0.924716101,2.825325251,6.847361088,-3.160021305
0.941575112,2.925823927,6.627221584,-4.7374897
0.95843407,2.248056889,6.732505798,-4.890929699
0.97529381,1.913061738,8.01804924,-3.238984585
0.992153601,1.297807217,8.475378036,-1.924427629
1.00901256,0.735194743,8.523234367,-2.034796476
1.025871518,0.572183728,8.322237015,-3.337090254
1.04273131,0.62751776,8.015656471,-4.268496513
1.059591049,1.32412827,8.446663857,-4.627419949
1.07645006,1.81495595,8.90159893,-4.98903513
1.093309018,2.159522533,9.045168877,-5.132604599
1.110168758,2.356033087,8.784351349,-5.032105923
1.127028549,3.35413909,7.874480247,-4.776073933
1.14388756,5.013262749,7.378866673,-4.057629108
1.160746518,5.647958755,7.699804306,-4.301996231
1.177606258,4.520340919,7.180262566,-6.030511379
1.194466049,3.80907464,6.299105644,-7.256234646
1.21132506,2.909074068,6.000002861,-6.480660915
1.228184018,2.406282187,6.512365818,-5.137390137
1.245043758,2.233700037,7.333403111,-4.565206528
1.261903549,2.243271112,9.648459435,-2.484647274
1.27876256,2.204986095,13.45992661,-0.009272188
1.295621518,2.190629244,15.29372597,0.237188548
1.312481258,2.499602318,13.41446304,-1.816750646
1.329341049,2.061416626,10.46261692,-4.727918625
1.34620006,-0.076570325,9.655637741,-7.529016495
1.363059018,-0.485742986,9.614959717,-9.248259544
1.379918758,-0.993320525,11.18076324,-6.707979202
1.396778549,-3.823132277,13.63220978,-2.544766903
1.41363756,-4.969892502,11.71226883,-1.390828133
1.430496518,-0.105284199,8.992527008,-3.480659723
1.447356258,2.813062191,8.169096947,-3.739383698
1.464216049,3.557828188,7.295117855,-2.882154942
1.48107506,2.90428853,6.840182781,-1.421934843
1.497934018,1.755135417,7.07737112,-1.646860242
1.514793758,0.582054079,7.543971539,-3.148057222
1.531653549,0.151046932,8.181060791,-3.928416491
1.54851256,0.663410068,8.628518105,-4.081557274
1.565371518,1.206879973,8.779565811,-2.829512835
1.582231258,1.216451168,8.652446747,-1.809572101
1.599091049,0.895513892,8.662017822,-1.594218135
1.61595006,0.349651218,8.626125336,-2.094617128
1.632809018,-0.177068874,8.808279037,-3.198306561
1.649668758,-0.519242525,8.932705879,-4.282853603
1.666528549,-0.933499932,8.868100166,-4.967499733
1.68338756,-1.115653515,8.348558426,-4.840680122
1.700246518,-1.108175993,7.642376423,-4.347459793
1.717106258,-1.285543919,7.3980093,-3.882952929
1.733966049,-1.58703959,7.402794838,-3.921238184
1.75082506,-1.18743825,7.302296638,-4.223032951
1.767684018,-0.232103795,7.275975227,-5.060820103
1.784543758,0.732801914,7.438687325,-5.975476265
1.801403601,0.869192839,7.493722439,-5.906084538
1.81826256,1.156630635,7.829016685,-4.756931305
1.835121518,1.695015788,8.391629219,-3.703491211
1.85198131,2.159522533,8.480163574,-3.066402197
1.868841101,2.604886532,7.845766544,-2.82233429
1.88570006,2.255235434,6.895217419,-3.725026608
1.902559018,2.051845312,7.115656376,-4.115056515
1.91941881,1.769492388,11.49900818,-5.111069202
1.936278601,-1.455434322,18.051754,-12.75553894
1.953137612,-2.606980324,19.56970024,-10.54098225
1.96999657,-0.41635114,17.35035706,0.711266518
1.98685631,0.093619183,13.11506081,1.501496196
2.003716101,1.738385677,9.964611053,0.649053156
2.020575112,2.169093609,3.735196114,-1.965404749
2.03743407,7.488936901,3.701696634,-7.277770042
2.05429381,12.01854992,8.66680336,-8.740681648
2.071153601,4.407579422,9.801599503,-5.266602516
2.088012612,2.616850615,9.646066666,-4.160520554
2.10487157,2.214557409,7.862515926,-5.058426857
2.12173131,2.880360365,7.532007694,-5.630610943
2.138591153,2.746062994,5.741278648,-5.360221863
2.155450112,2.049452543,5.722136021,-4.392923355
2.17230907,2.327319145,5.825027466,-3.930809498
2.189168862,2.971287489,5.635994434,-4.160520554
2.206028653,3.332603693,5.056632519,-5.103890896
2.222887664,3.42622304,3.720839262,-6.083153248
2.239746622,3.615255833,3.115155935,-6.511767864
2.256606362,3.909573078,3.873979807,-6.571588516
2.273466153,4.139583111,5.075775146,-6.425326824
2.290325164,4.266402721,6.095715523,-6.26979351
2.307184122,4.17069006,7.242475986,-6.837191582
2.324043862,4.393222332,7.347760201,-7.701598644
2.340903706,6.59342289,9.100203514,-8.029415131
2.357762664,7.548757076,13.31396389,-10.5792675
2.374621674,7.24217701,14.68804264,-10.91665554
2.391481414,5.698207855,12.10738373,-6.588337898
2.408341206,5.489733219,11.97787189,-3.028116941
2.425200216,3.308675528,9.636494637,-3.418446302
2.442059174,1.898704767,7.52722168,-4.16769886
