"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636496575671656E9,"2021-11-09 23:22:55.672 UTC+01:00"
"PAUSE",1.786453116666235E1,1.636496593536158E9,"2021-11-09 23:23:13.536 UTC+01:00"
