"event","experiment time","system time","system time text"
"START",0.000000000E0,1636394409.101,"2021-11-08 19:00:09.101 UTC+01:00"
"PAUSE",2.729204535E1,1636394436.393,"2021-11-08 19:00:36.393 UTC+01:00"
