"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.554015770E-1,7.350199223E-1,3.708618402E0,6.969820499E0
2.574015770E-1,7.398083210E-1,3.730166197E0,6.924330711E0
2.594015770E-1,7.733271718E-1,3.720589399E0,6.864475727E0
2.614015770E-1,7.781155705E-1,3.691859007E0,6.835745335E0
2.634012430E-1,7.589619160E-1,3.663128614E0,6.830956936E0
2.654009930E-1,7.613561153E-1,3.615244627E0,6.869264126E0
2.674007930E-1,8.906430602E-1,3.610456228E0,6.909965515E0
2.693962930E-1,8.906430602E-1,3.610456228E0,6.909965515E0
2.713922930E-1,8.906430602E-1,3.610456228E0,6.909965515E0
2.733921680E-1,8.834604025E-1,3.584120035E0,6.905177116E0
2.753920560E-1,8.930372596E-1,3.579331636E0,6.900388718E0
2.773919560E-1,9.145850539E-1,3.591302633E0,6.886023521E0
2.793919560E-1,8.595184088E-1,3.596091032E0,6.909965515E0
2.813909560E-1,8.092401624E-1,3.600879431E0,6.924330711E0
2.833909560E-1,7.589619160E-1,3.584120035E0,6.948272705E0
2.853909560E-1,7.326257229E-1,3.579331636E0,6.988974094E0
2.873909560E-1,7.158663273E-1,3.596091032E0,7.044040680E0
2.893909560E-1,7.110779285E-1,3.600879431E0,7.072771072E0
2.913909560E-1,6.416460276E-1,3.612850428E0,7.158962250E0
2.933909560E-1,5.363011956E-1,3.605667830E0,7.276278019E0
2.953909030E-1,5.003881454E-1,3.605667830E0,7.333739281E0
2.973908530E-1,4.477157295E-1,3.608062029E0,7.460631847E0
2.993908050E-1,3.926490843E-1,3.612850428E0,7.575553417E0
3.013907590E-1,3.567360640E-1,3.617638826E0,7.647379398E0
3.033907150E-1,3.016694188E-1,3.632004023E0,7.781454563E0
3.053906730E-1,2.370259613E-1,3.624821424E0,7.953837395E0
3.073906330E-1,1.675941199E-1,3.634398222E0,8.430283546E0
3.093895940E-1,1.675941199E-1,3.634398222E0,8.430283546E0
3.113891490E-1,1.675941199E-1,3.634398222E0,8.430283546E0
3.133891130E-1,1.340752989E-1,3.605667830E0,8.624214172E0
3.153890780E-1,1.292868853E-1,3.608062029E0,8.724770546E0
3.173890440E-1,1.101332754E-1,3.612850428E0,8.940248489E0
3.193890100E-1,8.858546615E-2,3.622427225E0,9.138967514E0
3.213885760E-1,6.224924326E-2,3.629609823E0,9.241917610E0
3.233885760E-1,1.197100803E-2,3.636792421E0,9.450213432E0
3.253886090E-1,-4.788403213E-2,3.634398222E0,9.641749382E0
3.273886420E-1,-1.101332754E-1,3.624821424E0,9.821314812E0
3.293895420E-1,-1.316810995E-1,3.610456228E0,9.912294388E0
3.313904750E-1,-1.747767180E-1,3.598485231E0,1.008707142E1
3.333905080E-1,-2.442085743E-1,3.586514235E0,1.024269390E1
3.353905410E-1,-2.801215947E-1,3.576937437E0,1.031691456E1
3.373905740E-1,-3.543418646E-1,3.591302633E0,1.043901825E1
3.393905740E-1,-4.261679053E-1,3.598485231E0,1.055872917E1
3.413909400E-1,-4.644751251E-1,3.600879431E0,1.060900688E1
3.433909060E-1,-5.458779931E-1,3.610456228E0,1.071914005E1
3.453908720E-1,-5.913678408E-1,3.643975019E0,1.082448483E1
3.473908380E-1,-7.086837292E-1,3.706224203E0,1.107348251E1
3.493899380E-1,-7.445967197E-1,3.706224203E0,1.107348251E1
3.513890040E-1,-7.445967197E-1,3.706224203E0,1.107348251E1
3.533889700E-1,-8.116343617E-1,3.699041605E0,1.116446209E1
3.553891700E-1,-8.331822157E-1,3.689464808E0,1.120276928E1
3.573892030E-1,-8.092401624E-1,3.684676409E0,1.128656578E1
3.593892360E-1,-7.972691655E-1,3.679888010E0,1.136318016E1
3.613892690E-1,-8.044517636E-1,3.658340216E0,1.139430523E1
3.633893020E-1,-8.140285611E-1,3.641580820E0,1.143261242E1
3.653893350E-1,-8.427590132E-1,3.603273630E0,1.147810268E1
3.673893680E-1,-8.427590132E-1,3.548206806E0,1.149246788E1
3.693902680E-1,-8.451532125E-1,3.519476414E0,1.149246788E1
3.713906680E-1,-8.403648138E-1,3.459621429E0,1.146373749E1
3.733906680E-1,-8.403648138E-1,3.402160645E0,1.141824722E1
3.753906680E-1,-8.571242094E-1,3.375824451E0,1.139669895E1
3.773906680E-1,-8.475474119E-1,3.306392431E0,1.132726765E1
3.793906680E-1,-8.044517636E-1,3.244143248E0,1.123149967E1
3.813910680E-1,-7.733271718E-1,3.208230257E0,1.118840408E1
3.833910680E-1,-7.086837292E-1,3.153163671E0,1.107108784E1
3.853910340E-1,-6.799532771E-1,3.110068083E0,1.093222427E1
3.873910000E-1,-7.134721279E-1,2.987963676E0,1.037437534E1
3.893901000E-1,-7.134721279E-1,2.987963676E0,1.037437534E1
3.913892000E-1,-7.134721279E-1,2.987963676E0,1.037437534E1
3.933886000E-1,-7.445967197E-1,2.973598480E0,1.027381897E1
3.953885660E-1,-7.757213712E-1,2.966415882E0,1.015650272E1
3.973885320E-1,-8.379706144E-1,2.966415882E0,9.924264908E0
3.993884980E-1,-9.217676520E-1,2.992752075E0,9.665691376E0
4.013884980E-1,-9.672574997E-1,3.014299870E0,9.531616211E0
4.033884980E-1,-1.074996591E0,3.095702887E0,9.280224800E0
4.053885310E-1,-1.187524080E0,3.177105665E0,9.019257545E0
4.073885640E-1,-1.237802267E0,3.294421434E0,8.885181427E0
4.093894640E-1,-1.338358760E0,3.349488258E0,8.657732964E0
4.113903970E-1,-1.429338455E0,3.469198227E0,8.454225540E0
4.133904300E-1,-1.496376038E0,3.608062029E0,8.267477989E0
4.153902630E-1,-1.515529633E0,3.672705412E0,8.181286812E0
4.173902630E-1,-1.556231141E0,3.787626982E0,8.040028572E0
4.193902290E-1,-1.561019540E0,3.878606796E0,7.922712803E0
4.213901950E-1,-1.549048543E0,3.888183594E0,7.870040417E0
4.233901610E-1,-1.335964561E0,3.512293816E0,7.905953407E0
4.253901270E-1,-1.482010841E0,3.536235809E0,7.970596790E0
4.273900930E-1,-1.460463047E0,3.526659012E0,7.917924404E0
4.293891930E-1,-1.460463047E0,3.526659012E0,7.917924404E0
