"event","experiment time","system time","system time text"
"START",0.000000000E0,1636558406.262,"2021-11-10 16:33:26.262 UTC+01:00"
"PAUSE",4.504326623E1,1636558451.305,"2021-11-10 16:34:11.305 UTC+01:00"
