"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636390209252000E9,"2021-11-08 17:50:09.252 UTC+01:00"
"PAUSE",3.605419525003526E1,1.636390245306000E9,"2021-11-08 17:50:45.306 UTC+01:00"
