"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636394170481927E9,"2021-11-08 18:56:10.482 UTC+01:00"
"PAUSE",3.348548733332427E1,1.636394203966899E9,"2021-11-08 18:56:43.967 UTC+01:00"
