"event","experiment time","system time","system time text"
"START",0.000000000E0,1636570858.597,"2021-11-10 20:00:58.597 UTC+01:00"
"PAUSE",1.501977561E1,1636570873.616,"2021-11-10 20:01:13.616 UTC+01:00"
