"event","experiment time","system time","system time text"
"START",0.000000000E0,1636362712.404,"2021-11-08 10:11:52.404 UTC+01:00"
"PAUSE",7.748385832E1,1636362789.888,"2021-11-08 10:13:09.888 UTC+01:00"
