"event","experiment time","system time","system time text"
"START",0.000000000E0,1636394766.472,"2021-11-08 19:06:06.472 UTC+01:00"
"PAUSE",2.149003832E1,1636394787.962,"2021-11-08 19:06:27.962 UTC+01:00"
