"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.562416648E-3,-3.577859802E0,8.626860352E0,6.177204437E0
1.344941667E-2,-4.251608734E0,8.889264679E0,6.294560394E0
2.330641664E-2,-4.887785797E0,8.892557831E0,6.805897064E0
3.316441667E-2,-4.388124847E0,8.215665436E0,7.528294830E0
4.302141664E-2,-3.538042603E0,7.455097046E0,7.856113129E0
5.287841667E-2,-2.703378296E0,7.421866150E0,8.009394379E0
6.273541664E-2,-2.347268829E0,7.867639160E0,7.796087952E0
7.259241666E-2,-1.405427399E0,8.263266449E0,9.085356903E0
8.244941669E-2,-5.313949585E-1,7.244485016E0,8.618777161E0
9.233741666E-2,-9.686357117E-1,5.633235626E0,1.014200958E1
1.021944167E-1,-1.027164001E0,4.514611816E0,9.318272552E0
1.120514167E-1,-1.712438965E-1,4.029620361E0,9.303303680E0
1.219094167E-1,9.708810425E-1,3.375929718E0,1.120360199E1
1.317664167E-1,1.592238922E0,1.939067688E0,1.076022400E1
1.416234167E-1,2.542462921E0,9.204359436E-1,8.962013397E0
1.514804167E-1,2.392325134E0,9.714797974E-1,7.742649078E0
1.613684167E-1,1.807940369E0,1.692380676E0,6.841223602E0
1.712114167E-1,1.834285583E0,1.911674652E0,6.452182617E0
1.810684167E-1,1.241218872E0,1.380429382E0,6.087091827E0
1.909254167E-1,9.949809265E-1,1.390907593E0,5.920937347E0
2.007834167E-1,1.196761322E0,2.047741699E0,5.957760773E0
2.106404167E-1,1.488205261E0,2.670147400E0,6.445446625E0
2.204974167E-1,1.747915192E0,3.047362976E0,7.506889343E0
2.303854167E-1,1.927391968E0,3.744912415E0,8.122708740E0
2.402424167E-1,1.262474670E0,4.067192230E0,8.326584778E0
2.500994166E-1,3.773652649E-1,3.959416351E0,8.956774292E0
2.599564167E-1,3.068618774E-2,4.471351776E0,9.245224457E0
2.698134166E-1,-4.041595459E-2,4.752317505E0,8.685238953E0
2.796714167E-1,-3.788621521E-1,4.753964081E0,8.263266449E0
2.895284166E-1,-3.847000122E-1,3.720363464E0,7.789651337E0
2.993854167E-1,4.089495850E-1,2.315385132E0,8.746012573E0
3.092424166E-1,-5.821394348E-1,6.532415771E-1,1.065918411E1
3.190994167E-1,-2.032323761E0,1.755848694E-1,1.023646317E1
3.289564166E-1,-1.543440399E0,1.399439850E0,9.122180328E0
3.388144167E-1,4.896318054E-1,1.432970123E0,9.943073273E0
3.487014166E-1,1.892514496E0,1.215023346E0,7.892487488E0
3.585584167E-1,1.295106812E0,1.820364532E0,7.591164093E0
3.684164166E-1,4.201762390E-1,2.210303650E0,7.805817719E0
3.782734167E-1,-1.361119537E0,2.846630402E0,8.490194550E0
3.881304167E-1,-3.372486877E0,2.992277527E0,9.907297668E0
3.979874167E-1,-3.515738983E0,2.353555756E0,9.776320038E0
4.078444167E-1,-1.843117218E0,1.827250214E0,8.594377899E0
4.177324167E-1,-2.305206299E-2,2.258653107E0,6.884633331E0
4.275894167E-1,1.175056458E0,3.697610779E0,6.103707275E0
4.374464166E-1,1.863923950E0,4.440515900E0,6.312073975E0
4.473044167E-1,2.512974243E0,5.152884521E0,6.449488220E0
4.571614166E-1,3.228037262E0,6.401887207E0,8.097860413E0
4.670184167E-1,4.484075317E0,4.477039948E0,7.862549744E0
4.768754166E-1,4.799319763E0,-4.146377563E-1,7.045099640E0
4.867324167E-1,3.952830048E0,-1.231938171E0,8.051307220E0
4.965904166E-1,2.724334717E0,6.604266357E-1,8.918453979E0
5.064774167E-1,2.298320618E0,-7.453001404E-1,9.605824585E0
5.163344166E-1,2.283651123E0,-3.323089600E0,1.046084656E1
5.261924167E-1,3.463347931E0,-3.308420105E0,9.332343292E0
5.360494166E-1,4.146377563E0,-2.087109833E0,7.150330811E0
5.459064167E-1,4.093836823E0,-1.271605682E0,5.672304382E0
5.557634166E-1,4.292773132E0,-6.581813049E-1,3.102598114E0
5.656204167E-1,4.141886902E0,-9.559121704E-1,1.770368500E0
5.755084167E-1,3.751947784E0,-2.288141785E0,2.321672058E0
5.853654167E-1,3.172951813E0,-3.374432831E0,4.042343903E0
5.952224167E-1,2.442171478E0,-4.123026123E0,5.714067535E0
6.050794167E-1,1.916015625E0,-4.457730103E0,6.881938934E0
6.149374167E-1,2.038760376E0,-4.728367310E0,7.687114563E0
6.247944167E-1,2.878813477E0,-4.929099884E0,8.461304626E0
6.346514167E-1,4.227508850E0,-4.506079559E0,8.605155487E0
6.445084166E-1,3.959566040E0,-4.285737762E0,8.179740143E0
6.543654167E-1,3.463347931E0,-4.647236023E0,6.918912048E0
6.642534166E-1,2.922522583E0,-2.750829620E0,6.650969238E0
6.741104167E-1,3.068768463E0,-2.948119354E0,5.967789917E0
6.839674166E-1,4.092339935E0,-4.169429626E0,6.310726776E0
6.938254167E-1,5.556744690E0,-4.296964417E0,8.449479218E0
7.036824166E-1,6.982829132E0,-3.917353821E0,1.022972717E1
7.135394167E-1,7.807464294E0,-4.518952789E0,1.193827423E1
7.234274166E-1,8.024812317E0,-4.995711365E0,1.323802139E1
7.332844167E-1,7.676187286E0,-5.369184723E0,1.359577744E1
7.431414166E-1,7.140151978E0,-4.982089691E0,1.358395203E1
7.529984167E-1,6.302044830E0,-3.909120941E0,1.315733917E1
7.628554167E-1,5.878276062E0,-4.151167603E0,1.247251328E1
7.727134167E-1,6.447093201E0,-4.134402466E0,1.322245377E1
7.825704166E-1,6.917415161E0,-2.141147461E0,1.473760300E1
7.924274167E-1,7.115453339E0,-2.875370636E0,1.530986298E1
8.022844167E-1,7.632777557E0,-3.114124146E0,1.736059845E1
8.121414167E-1,6.777306519E0,-3.179388428E0,1.727677277E1
8.219984167E-1,5.656587067E0,-3.014880524E0,1.642025391E1
8.318864167E-1,4.710554352E0,-2.860401764E0,1.549383041E1
8.417434167E-1,4.364623718E0,-3.436254272E0,1.337274124E1
8.516004166E-1,4.298461304E0,-2.757864990E0,1.245799347E1
8.614584167E-1,4.120481415E0,-2.410886536E0,1.112022537E1
8.713154166E-1,3.679199066E0,-2.838397522E0,1.040261765E1
8.811724167E-1,3.717369690E0,-3.196902008E0,1.080707657E1
8.910294166E-1,3.636388092E0,-3.467389526E0,1.056458084E1
9.008864167E-1,3.861968994E0,-4.125121765E0,1.088566315E1
9.107444166E-1,3.933220825E0,-4.403542786E0,1.072025711E1
9.206014167E-1,3.480113068E0,-4.419110413E0,9.836644592E0
9.304584166E-1,3.378773804E0,-4.260590057E0,9.524842987E0
9.403154167E-1,4.008065186E0,-4.958887939E0,9.894274750E0
9.501724166E-1,4.307891693E0,-4.527934113E0,9.006021881E0
9.600604167E-1,4.247866516E0,-3.084336090E0,8.297545166E0
9.699174166E-1,4.775369568E0,-2.714904327E0,7.334597626E0
9.797744167E-1,6.199807434E0,-4.509672089E0,7.635022888E0
9.896314167E-1,7.724836121E0,-5.947581940E0,7.749834137E0
9.994894167E-1,7.312892761E0,-4.408482513E0,7.791896667E0
1.009346417E0,6.520290985E0,-3.423231354E0,6.867269440E0
1.019203417E0,8.847651215E0,-7.004983063E0,6.540349274E0
1.029060417E0,1.128203888E1,-6.688391418E0,7.518565063E0
1.038917417E0,1.042147842E1,-2.400108948E0,4.477489014E0
1.048775417E0,1.141226807E1,-4.254901886E0,1.688937836E0
1.058632417E0,1.136167328E1,-3.885470123E0,2.966830444E0
1.068489417E0,9.631421356E0,-3.911965027E0,4.109254761E0
1.078346417E0,7.391179962E0,-4.156855774E0,4.708608398E0
1.088203417E0,4.724475403E0,-4.074077911E0,5.530249786E0
1.098060417E0,2.070494385E0,-5.060676270E0,6.223009186E0
1.107918417E0,1.415905609E0,-6.715634766E0,5.789211273E0
1.117775417E0,2.091750183E0,-8.451125793E0,5.586083679E0
1.127632417E0,3.631598053E0,-1.039483383E1,6.098617859E0
1.137520417E0,4.233795776E0,-1.030367340E1,5.841901703E0
1.147377417E0,3.651057587E0,-9.647288361E0,4.368365936E0
1.157234417E0,3.137475586E0,-9.266779633E0,3.476071472E0
1.167106208E0,4.698728943E0,-8.985215149E0,2.262694702E0
1.176963208E0,4.567152557E0,-7.347171478E0,-2.851570129E-1
1.186821208E0,4.150568848E0,-4.955744476E0,-1.298699341E0
1.196678208E0,4.693938904E0,-6.489305420E0,1.651216278E0
1.206535208E0,3.450774078E0,-7.638316040E0,4.575535126E0
1.216392208E0,3.101101227E0,-9.873767395E0,6.084547119E0
1.226249208E0,3.051853638E0,-1.000983444E1,7.779173126E0
1.236106208E0,2.490670624E0,-8.160579987E0,6.112838287E0
1.245994208E0,4.801265717E0,-7.831115112E0,4.013753357E0
1.255851208E0,6.334976349E0,-9.159752197E0,1.830543365E0
1.265709208E0,5.591921539E0,-9.729467468E0,1.380878448E0
1.275566208E0,4.156556396E0,-9.087901611E0,1.065334625E0
1.285423208E0,2.852468262E0,-8.903934174E0,7.186555481E-1
1.295280208E0,1.294807434E0,-9.305998077E0,1.519939270E0
1.305137208E0,1.214723969E0,-8.548573151E0,1.969005432E0
1.314994208E0,1.735041962E0,-8.275840302E0,2.173180847E0
1.324852208E0,1.941013641E0,-9.557175751E0,1.927990723E0
1.334709208E0,2.419718170E0,-1.042941193E1,1.831142120E0
1.344596208E0,2.180066528E0,-1.057685532E1,1.251697083E0
1.354454208E0,2.622995453E0,-8.897796936E0,9.744735718E-1
1.364311208E0,2.143542480E0,-5.939798126E0,9.572593689E-1
1.374168208E0,1.257385254E0,-4.103267212E0,7.053332520E-1
1.384025208E0,1.002165985E0,-2.643802185E0,3.820056152E-1
1.393882208E0,5.662724304E-1,-1.781894531E0,-2.489323425E-1
1.403740208E0,-1.778302002E-1,-1.753453674E0,-9.547146606E-1
1.413597208E0,-1.028511200E0,-2.704725494E0,-1.531165924E0
1.423454208E0,-2.963237915E0,-5.960006104E0,-1.336869965E0
