"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636490382716536E9,"2021-11-09 21:39:42.717 UTC+01:00"
"PAUSE",4.552129754166526E1,1.636490428238622E9,"2021-11-09 21:40:28.239 UTC+01:00"
