Time(s),X(m/s^2),Y(m/s^2),Z(m/s^2)
0.00315802,-1.498950124,-6.175050259,0.83100003
0.02018538,-2.57400012,-6.130050182,1.621050119
0.0372125,-3.604050159,-6.190050125,2.136000156
0.0542398,-4.353000164,-7.423050404,2.607000113
0.07126696,-3.597000122,-9.693000793,4.294950008
0.08829433,-3.73995018,-14.11695099,5.794050217
0.10532164,-2.088000059,-15.87000084,4.420050144
0.12234882,-0.948000073,-16.7629509,5.12100029
0.1393762,1.106999993,-18.68805122,5.433000088
0.15640351,0.499050021,-17.38500023,4.402950287
0.17343065,-1.461000085,-15.40500069,3.433050156
0.19045806,-2.469000101,-13.49700069,4.729050159
0.20748539,-2.88105011,-11.95005035,3.556050062
0.22451281,-1.678950071,-10.58100033,3.115050077
0.24153997,0.130050004,-9.003000259,2.230950117
0.25856729,1.624050021,-7.272000313,2.305950165
0.27559447,2.146050215,-5.658000469,2.72205019
0.29262186,1.866000056,-4.62405014,2.919000149
0.30964915,1.531050086,-4.128000259,2.803950071
0.32667631,1.32705009,-4.035000324,2.626950026
0.34370371,1.014000058,-4.368000031,2.518950224
0.36073102,0.597000003,-4.81305027,2.095050097
0.37775817,0.315000027,-4.81305027,1.23300004
0.39478553,0.263999999,-4.497000217,0.196050003
0.41181285,0.243000016,-4.317000389,-0.408000022
0.42883998,-0.088950001,-5.076000214,-0.016050002
0.44586735,-0.60405004,-6.36495018,0.867000043
0.46289464,-1.207050085,-8.315999985,1.747950077
0.47992179,-0.673050046,-8.899950027,3.484050274
0.4969491,0.217050016,-7.633050442,5.899950504
0.5139765,-0.121950008,-6.937050343,6.481050491
0.53100366,0.018000001,-7.240950108,5.08095026
0.54803102,0.81705004,-7.441950321,3.12195015
0.56505832,1.500000119,-7.336950302,2.791950226
0.58208549,1.509000063,-7.474950314,3.261000156
0.59911278,1.58100009,-7.594950199,4.000950336
0.61614017,1.180950046,-10.49895096,6.079050064
0.63316731,-0.403050005,-18.34995079,6.316050529
0.65019471,-4.918050289,-17.55495071,-5.617950439
0.66722177,-7.453950405,-11.97195053,-10.34700012
0.68424917,-1.813050032,-9.694950104,-3.804000139
0.70127645,-2.896950245,-10.24995041,9.484050751
0.7183036,0.094050005,-13.71495056,6.385950089
0.73533102,-4.054049969,-16.4830513,-0.655050039
0.75235831,-1.120950103,-17.4049511,0.061950002
0.76938567,0.195000008,-11.17200089,-5.84100008
0.78641284,-2.10705018,-9.68100071,-1.912050128
0.80344014,-2.161950111,-10.17900085,-0.934950054
0.8204673,-2.098050117,-11.69895077,1.153950095
0.83749468,-1.411050081,-11.12700081,1.990050077
0.85452199,-0.448050022,-9.076950073,2.164050102
0.87154936,-0.331050009,-7.672050476,2.080950022
0.88857654,-0.667950034,-7.357950211,1.222950101
0.90560378,-1.248000026,-7.072950363,1.30005002
0.92263098,-1.329000115,-7.504050255,2.029950142
0.93965834,-1.684050083,-8.055000305,2.386950016
0.95668564,-1.798050046,-7.543050289,2.370000124
0.97371304,-1.413000107,-6.66105032,1.84800005
0.99074011,-1.501950026,-5.914050102,1.374000072
1.00776751,-1.870050073,-5.589000225,0.964950025
1.02479468,-2.806050062,-5.838000298,1.189950109
1.04182206,-3.028950214,-6.633000374,0.499950022
1.05884935,-2.878050089,-6.979950428,0.832950056
1.0758765,-3.175050259,-6.895950317,1.164000034
1.0929038,-3.606000185,-7.224000454,1.518000126
1.10993118,-3.7120502,-7.543050289,2.184000015
1.12695838,-3.277950048,-7.645050526,2.739000082
1.14398578,-2.838000059,-7.807950497,3.903000116
1.16101286,-2.968950033,-9.751950264,4.876950264
1.17804024,-3.106050253,-13.30995083,4.542000294
