"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636213953322560E9,"2021-11-06 16:52:33.323 UTC+01:00"
"PAUSE",2.233603083333583E1,1.636213975658701E9,"2021-11-06 16:52:55.659 UTC+01:00"
