"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636483027721090E9,"2021-11-09 19:37:07.721 UTC+01:00"
"PAUSE",5.362206633330788E1,1.636483081342923E9,"2021-11-09 19:38:01.343 UTC+01:00"
