"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636481699058791E9,"2021-11-09 19:14:59.059 UTC+01:00"
"PAUSE",3.460450625047088E0,1.636481702519252E9,"2021-11-09 19:15:02.519 UTC+01:00"
"START",3.460450625047088E0,1.636481712061465E9,"2021-11-09 19:15:12.061 UTC+01:00"
"PAUSE",4.760810166713782E0,1.636481713361828E9,"2021-11-09 19:15:13.362 UTC+01:00"
