"event","experiment time","system time","system time text"
"START",0.000000000E0,1636298154.016,"2021-11-07 16:15:54.016 UTC+01:00"
"PAUSE",5.615322395E1,1636298210.169,"2021-11-07 16:16:50.169 UTC+01:00"
