"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636495539482436E9,"2021-11-09 23:05:39.482 UTC+01:00"
"PAUSE",1.946739825000259E1,1.636495558950091E9,"2021-11-09 23:05:58.950 UTC+01:00"
