"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.462750002E-3,1.066382446E0,9.456584930E0,-1.587149506E0
1.249775000E-2,1.141975250E0,9.445657654E0,-1.267115021E0
2.253275000E-2,1.304088135E0,9.489516449E0,-1.364562378E0
3.256775000E-2,1.280437317E0,9.600735168E0,-1.531764679E0
4.260275000E-2,1.159488831E0,9.697883148E0,-1.555415497E0
5.263775000E-2,1.014590149E0,9.786798248E0,-1.553319855E0
6.267275000E-2,8.957373047E-1,9.832303619E0,-1.405128021E0
7.270875000E-2,8.003855896E-1,9.745633850E0,-1.209484863E0
8.274375000E-2,8.134085083E-1,9.588311005E0,-1.212179260E0
9.277875000E-2,8.342152405E-1,9.577683105E0,-1.342258759E0
1.028137500E-1,9.214837646E-1,9.633516998E0,-1.373244324E0
1.128487500E-1,1.086141357E0,9.866432648E0,-1.420995026E0
1.228837500E-1,1.141376495E0,9.876910858E0,-1.387464752E0
1.329187500E-1,1.115031281E0,9.677974548E0,-1.348994751E0
1.429537500E-1,1.096769257E0,9.618099060E0,-1.453776855E0
1.529887500E-1,1.010398865E0,9.544901276E0,-1.467099152E0
1.630237500E-1,9.568103027E-1,9.459878082E0,-1.336570587E0
1.730587500E-1,9.824070740E-1,9.496402130E0,-1.385369110E0
1.830937500E-1,1.050964508E0,9.569001160E0,-1.515598297E0
1.931286250E-1,9.873468018E-1,9.704020386E0,-1.473685455E0
2.031636250E-1,1.092877350E0,9.701176300E0,-1.468745728E0
2.131986250E-1,1.217118988E0,9.749974823E0,-1.480421448E0
2.232336250E-1,1.154698792E0,9.781110077E0,-1.377435608E0
2.332686250E-1,1.104403381E0,9.661508789E0,-1.262324982E0
2.433036250E-1,1.059796143E0,9.616003418E0,-1.228944397E0
2.533386250E-1,1.032852173E0,9.621541901E0,-1.333277435E0
2.633736250E-1,1.013392639E0,9.642498322E0,-1.421294403E0
2.734086250E-1,1.017883301E0,9.691147156E0,-1.450184326E0
2.834436250E-1,1.063688049E0,9.709409180E0,-1.382375336E0
2.934786250E-1,1.078656921E0,9.691296844E0,-1.291364594E0
3.035136250E-1,1.078806610E0,9.645492096E0,-1.251547394E0
3.135486250E-1,1.044976959E0,9.623487854E0,-1.279688873E0
3.235836250E-1,1.030756531E0,9.611812134E0,-1.293609924E0
3.336186250E-1,1.057999878E0,9.637259216E0,-1.292113037E0
3.436546250E-1,1.009051666E0,9.385632477E0,-1.084494781E0
3.536896250E-1,9.590556335E-1,9.347012787E0,-1.126707001E0
3.637246250E-1,1.121916962E0,9.522447968E0,-1.373843079E0
3.737596250E-1,1.106049957E0,9.583520966E0,-1.288221130E0
3.837946250E-1,1.264121246E0,9.787397003E0,-1.356030121E0
3.938296250E-1,1.350042572E0,9.818083191E0,-1.265169067E0
4.038646250E-1,1.338666229E0,9.811496887E0,-1.346300354E0
4.138996250E-1,1.085093536E0,9.803413696E0,-1.767225037E0
4.239346250E-1,7.030879211E-1,9.803713074E0,-1.988015900E0
4.339696250E-1,9.186396790E-1,9.570048981E0,-1.558708649E0
4.440046250E-1,9.773176575E-1,9.508377228E0,-7.671546936E-1
4.540396250E-1,9.632469177E-1,9.552535400E0,-9.589059448E-1
4.640746250E-1,9.996212769E-1,9.375453644E0,-1.401834869E0
4.741096250E-1,1.160237274E0,9.442963257E0,-1.707798615E0
4.841446250E-1,1.141975250E0,9.548942871E0,-1.555714874E0
4.941796250E-1,8.300239563E-1,9.593849487E0,-1.312770081E0
5.042146250E-1,9.855505371E-1,9.722581787E0,-1.446442108E0
5.142496250E-1,1.232686615E0,9.714498596E0,-1.545086975E0
5.242846250E-1,1.419947205E0,9.766590271E0,-1.539548492E0
5.343196250E-1,1.368603973E0,9.847272491E0,-1.659598846E0
5.443546250E-1,1.250200195E0,9.750423889E0,-1.832788696E0
5.543896250E-1,8.072712708E-1,9.852960663E0,-9.928852844E-1
5.644246250E-1,-2.914439392E-1,1.021116577E1,-1.432970123E0
5.744596250E-1,-2.061063995E0,1.030487091E1,-2.273472290E0
5.844946250E-1,-1.006806335E0,9.523346100E0,-2.530188446E0
5.945296250E-1,2.143692169E0,8.367000732E0,-2.565814362E0
6.045646250E-1,3.514391785E0,7.650590515E0,-2.265239410E0
6.145996250E-1,3.179987183E0,8.105045471E0,-2.013462982E0
6.246346250E-1,2.716101837E0,9.898915100E0,-1.044078827E0
6.346696250E-1,2.239942017E0,1.008467880E1,-1.320553894E0
6.447056250E-1,1.730551300E0,9.681417389E0,-1.383273468E0
6.547406250E-1,1.199605408E0,9.018745422E0,-1.016087036E0
6.647756250E-1,1.304237823E0,9.065597992E0,-5.406756592E-1
6.748106250E-1,1.414408722E0,9.683662720E0,-9.943821716E-1
6.848456250E-1,1.668729858E0,9.791887665E0,-1.011296997E0
6.948806250E-1,1.619332581E0,9.818831635E0,-1.100810852E0
