"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636400902742618E9,"2021-11-08 20:48:22.743 UTC+01:00"
"PAUSE",4.564168816666643E1,1.636400948385098E9,"2021-11-08 20:49:08.385 UTC+01:00"
