"event","experiment time","system time","system time text"
"START",0.000000000E0,1636307849.724,"2021-11-07 23:27:29.724 UTC+05:30"
"PAUSE",1.334109328E1,1636307863.065,"2021-11-07 23:27:43.065 UTC+05:30"
