"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636368913966441E9,"2021-11-08 11:55:13.966 UTC+01:00"
"PAUSE",3.954237429169007E1,1.636368953509237E9,"2021-11-08 11:55:53.509 UTC+01:00"
