"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.647916601E-4,4.492607574E0,-7.012018433E0,3.350632324E0
1.037379167E-2,4.309238892E0,-6.889423370E0,3.243006134E0
2.038379166E-2,4.089046783E0,-6.816375275E0,3.194207611E0
3.039279167E-2,3.928281097E0,-6.759493561E0,3.233426056E0
4.040279167E-2,3.831731873E0,-6.735543365E0,3.340902557E0
5.041179167E-2,3.853436737E0,-6.743776245E0,3.550616455E0
6.042179167E-2,3.930975494E0,-6.845863953E0,3.768712921E0
7.043079166E-2,3.935166779E0,-6.982529755E0,3.849694519E0
8.044079167E-2,3.865711212E0,-7.126380615E0,3.810925140E0
9.044979166E-2,3.813619537E0,-7.190746765E0,3.703448639E0
1.004597917E-1,3.842808838E0,-7.117099915E0,3.583697662E0
1.104687917E-1,3.912114716E0,-7.045997772E0,3.511398010E0
1.204787917E-1,4.006119232E0,-6.932833099E0,3.460653534E0
1.304877917E-1,4.066593475E0,-6.821015625E0,3.434757385E0
1.404977917E-1,4.183200989E0,-6.840624847E0,3.462300110E0
1.505067917E-1,4.325405273E0,-6.869365082E0,3.542084198E0
1.605167917E-1,4.400249634E0,-6.948101349E0,3.628753967E0
1.705257917E-1,4.457281036E0,-7.108118591E0,3.759132843E0
1.805357917E-1,4.493356018E0,-7.289541321E0,3.933520203E0
1.905447917E-1,4.544848938E0,-7.497458954E0,4.121678925E0
2.005547917E-1,4.614304504E0,-7.679330750E0,4.268972626E0
2.105647917E-1,4.489613800E0,-7.667056274E0,4.423900452E0
2.205737917E-1,4.374353485E0,-7.556436310E0,4.480183411E0
2.305837917E-1,4.334835663E0,-7.415728912E0,4.270469513E0
2.405927917E-1,4.275259552E0,-7.347620544E0,3.980821838E0
2.506027917E-1,4.264032898E0,-7.381749573E0,3.779340820E0
2.606117917E-1,4.419110413E0,-7.452552338E0,3.807182922E0
2.706217917E-1,4.671036530E0,-7.526199188E0,4.032015381E0
2.806307917E-1,4.919519806E0,-7.565417633E0,4.328997803E0
2.906407917E-1,5.038222961E0,-7.575446777E0,4.567152557E0
3.006504167E-1,5.066364441E0,-7.508984985E0,4.583019562E0
3.106604167E-1,5.069507904E0,-7.382348328E0,4.465813293E0
3.206694167E-1,5.093907166E0,-7.326364746E0,4.354295197E0
3.306794167E-1,5.063071289E0,-7.276668091E0,4.290677490E0
3.406884167E-1,4.903054047E0,-7.211403809E0,4.220772858E0
3.506984167E-1,4.773872681E0,-7.149582367E0,4.144281921E0
3.607074167E-1,4.802014160E0,-7.157815247E0,4.117487640E0
3.707174167E-1,4.944966888E0,-7.177125092E0,4.194128265E0
3.807264167E-1,5.098098450E0,-7.248676300E0,4.410578156E0
3.907364167E-1,5.217400360E0,-7.328909454E0,4.628674622E0
4.007454167E-1,5.167703705E0,-7.313192139E0,4.647086334E0
4.107554167E-1,4.972659302E0,-7.191046143E0,4.560266876E0
4.207644167E-1,4.778812408E0,-7.002737732E0,4.494703217E0
4.307744167E-1,4.710404663E0,-6.774013367E0,4.493056641E0
4.407834167E-1,4.672832794E0,-6.584657135E0,4.529131622E0
4.507934167E-1,4.697232056E0,-6.495292969E0,4.617148590E0
4.608024167E-1,4.777465210E0,-6.559659119E0,4.714146881E0
4.708124167E-1,4.830754395E0,-6.755601654E0,4.738546143E0
4.808214167E-1,4.716392212E0,-7.050937500E0,4.707859955E0
4.908314167E-1,4.609664154E0,-7.425009613E0,4.573140106E0
5.008404167E-1,4.727020111E0,-7.516319733E0,4.380490723E0
5.108504167E-1,5.265899506E0,-7.423213348E0,4.035907288E0
5.208594167E-1,5.760471039E0,-7.447013855E0,3.644620972E0
5.308694167E-1,5.942941589E0,-7.818092194E0,3.540287933E0
5.408784167E-1,5.548062744E0,-8.454418945E0,3.714226227E0
5.508884167E-1,4.865482178E0,-9.117689667E0,4.253255310E0
5.608974167E-1,4.290078735E0,-9.541608124E0,4.858895874E0
5.709074167E-1,4.274062042E0,-9.773326263E0,5.344186707E0
5.809164167E-1,4.762945404E0,-9.774224396E0,5.748795319E0
5.909264167E-1,5.674699402E0,-9.500892792E0,6.138435059E0
6.009354167E-1,6.881190491E0,-9.136849823E0,5.895939331E0
6.109454167E-1,7.060218201E0,-9.002129974E0,5.197491760E0
6.209544167E-1,6.456523590E0,-9.040001221E0,4.333039398E0
6.309644167E-1,5.396278381E0,-9.029822388E0,3.264261932E0
6.409734167E-1,4.264931030E0,-9.050928497E0,2.875670013E0
6.509834167E-1,3.585942993E0,-9.288334808E0,3.158731384E0
6.609924167E-1,2.867137756E0,-9.802515564E0,3.511996765E0
6.710024167E-1,2.061812439E0,-1.069481003E1,3.781286774E0
6.810114167E-1,1.679357758E0,-1.195009964E1,4.148173828E0
6.910214167E-1,2.165696411E0,-1.328786774E1,4.472549286E0
7.010304167E-1,2.746338959E0,-1.363559464E1,4.741539917E0
7.110404167E-1,3.202739868E0,-1.317829559E1,4.962480469E0
7.210494167E-1,4.206253052E0,-1.170745422E1,4.596790924E0
7.310594167E-1,4.502936096E0,-1.008602600E1,4.624483337E0
7.410684167E-1,4.028273163E0,-8.776998138E0,4.996609497E0
7.510784167E-1,2.922821960E0,-7.743547211E0,5.071004791E0
7.610884167E-1,2.448608093E0,-7.399562531E0,5.600753174E0
7.710974167E-1,2.210453339E0,-7.696694641E0,5.709576874E0
7.811074167E-1,2.029779053E0,-8.233179016E0,5.211861877E0
7.911164167E-1,2.063758392E0,-8.770411835E0,4.737348633E0
8.011264167E-1,2.013462982E0,-9.162895660E0,4.292773132E0
8.111354167E-1,2.074386292E0,-9.194479980E0,3.864962769E0
8.211454167E-1,2.180365906E0,-8.733438721E0,3.621868286E0
8.311544167E-1,2.238445129E0,-7.994874573E0,3.579506378E0
8.411644167E-1,2.411784668E0,-7.240144043E0,3.662433929E0
8.511734167E-1,2.651735687E0,-6.616391144E0,3.768114166E0
8.611834167E-1,2.934347992E0,-6.133195953E0,3.942202148E0
8.711924167E-1,3.225941620E0,-5.766009521E0,4.149670715E0
8.812024167E-1,3.592379608E0,-5.533692627E0,4.455185394E0
8.912114167E-1,4.111500092E0,-5.524711304E0,4.810546417E0
9.012214167E-1,4.513563995E0,-5.751040649E0,5.017116852E0
9.112304167E-1,4.574038239E0,-5.961952057E0,4.881648560E0
9.212404167E-1,4.476141815E0,-5.878425751E0,4.570296021E0
9.312494167E-1,4.246070251E0,-5.567821655E0,4.315226440E0
9.412594167E-1,4.078718262E0,-5.295837250E0,4.404740295E0
9.512684167E-1,4.069886627E0,-5.239554291E0,4.722529449E0
9.612784167E-1,4.017944641E0,-5.463189240E0,5.061574402E0
9.712874167E-1,3.966601410E0,-5.863007812E0,5.165308685E0
9.812974167E-1,3.864364014E0,-6.095773773E0,4.930147705E0
9.913064167E-1,3.798650665E0,-6.175408173E0,4.577481079E0
1.001316417E0,3.676055603E0,-6.338718567E0,4.352349243E0
1.011325417E0,3.537593536E0,-6.551276550E0,4.273463287E0
1.021335417E0,3.473676453E0,-6.579118652E0,4.233047333E0
1.031344417E0,3.395089874E0,-6.440506897E0,4.230053558E0
1.041354417E0,3.272345123E0,-6.327641602E0,4.360881500E0
1.051363417E0,3.060834961E0,-6.300098877E0,4.495601349E0
1.061373417E0,2.794987793E0,-6.426735535E0,4.597389679E0
1.071383417E0,2.773582306E0,-6.662046204E0,4.613406372E0
1.081392417E0,2.976709900E0,-6.909182281E0,4.445755005E0
1.091402417E0,3.125201111E0,-7.160659332E0,4.221221924E0
1.101411417E0,3.098406830E0,-7.460934906E0,4.066294098E0
1.111421417E0,2.980152740E0,-7.788753204E0,3.974834290E0
1.121430417E0,2.836002502E0,-8.028554535E0,3.894451447E0
1.131440417E0,2.814447327E0,-8.277337189E0,3.915108490E0
1.141449417E0,2.891387329E0,-8.490493927E0,3.949836273E0
1.151459417E0,2.643802185E0,-8.617579651E0,4.065096588E0
1.161468417E0,2.444716187E0,-8.585695953E0,4.252506866E0
1.171478417E0,2.444416809E0,-8.304730225E0,4.423451385E0
1.181487417E0,2.552941132E0,-7.894283752E0,4.516408081E0
1.191497417E0,2.742596741E0,-7.451205139E0,4.580325165E0
1.201506417E0,2.974015503E0,-7.106621704E0,4.716092834E0
1.211516417E0,3.207679596E0,-6.870562592E0,4.952451324E0
1.221525417E0,3.550616455E0,-6.612050171E0,5.186265106E0
1.231535417E0,3.847149811E0,-6.268813934E0,5.347180481E0
1.241544417E0,3.885919189E0,-6.167923737E0,5.347629547E0
1.251554417E0,4.081562347E0,-6.158792725E0,5.199138336E0
1.261563417E0,4.223018188E0,-6.306086426E0,4.951852570E0
1.271573417E0,4.005520477E0,-6.515351257E0,4.609664154E0
1.281583417E0,3.650159454E0,-6.874155121E0,4.268673248E0
1.291592417E0,3.198847961E0,-7.251670074E0,4.001179504E0
1.301602167E0,2.881058807E0,-7.454797668E0,4.210893402E0
1.311611167E0,2.890339508E0,-7.427704010E0,4.885839844E0
1.321621167E0,3.224145355E0,-7.447462921E0,5.811514893E0
1.331630167E0,4.388573914E0,-7.921227722E0,6.705755310E0
1.341640167E0,5.852529602E0,-8.446934509E0,7.302863617E0
1.351649167E0,7.049739990E0,-8.819809113E0,6.857090607E0
1.361659167E0,7.016060028E0,-8.713979187E0,4.768034821E0
1.371668167E0,6.444698181E0,-9.172924805E0,2.910547485E0
1.381678167E0,7.549999695E0,-1.065364563E1,2.956202545E0
1.391687167E0,9.707163849E0,-1.255678802E1,3.867956543E0
1.401697167E0,1.049946625E1,-1.409828247E1,5.841602325E0
1.411706167E0,1.022538620E1,-1.530911453E1,6.876999207E0
1.421716167E0,8.763975220E0,-1.480017288E1,5.641767883E0
1.431725167E0,7.138655090E0,-1.301528458E1,4.101920013E0
1.441735167E0,6.069578247E0,-1.099254089E1,2.634521484E0
1.451745167E0,5.485343170E0,-9.739945679E0,2.370769958E0
1.461754167E0,5.358706512E0,-9.296867065E0,2.766696625E0
1.471764167E0,5.253475342E0,-9.133257294E0,3.166365509E0
1.481773167E0,5.105433197E0,-8.742569733E0,3.761378174E0
1.491783167E0,4.953499146E0,-8.171507263E0,4.631967773E0
1.501792167E0,4.830754395E0,-7.735613708E0,5.393134918E0
1.511802167E0,5.069507904E0,-7.482939148E0,5.814209290E0
1.521811167E0,5.413492584E0,-7.211403809E0,5.500012665E0
1.531821167E0,5.541476440E0,-6.846462708E0,4.630620575E0
1.541830167E0,5.377866669E0,-6.459517365E0,3.854334869E0
1.551840167E0,4.955744476E0,-6.178102570E0,3.307971039E0
1.561849167E0,4.448898468E0,-6.023174744E0,3.018173676E0
1.571859167E0,3.965553589E0,-6.084696808E0,2.841091919E0
1.581869167E0,3.451073456E0,-6.228098602E0,2.717449036E0
1.591878167E0,3.026406555E0,-6.338119812E0,2.735860748E0
1.601888167E0,2.707419891E0,-6.390361176E0,2.993624725E0
1.611897167E0,2.572999420E0,-6.347250824E0,3.455564117E0
1.621907167E0,2.636317749E0,-6.265520782E0,3.911515961E0
1.631916167E0,2.784060516E0,-6.125412140E0,4.366120605E0
1.641926167E0,3.024310913E0,-6.009852448E0,4.809648285E0
1.651935167E0,3.335364075E0,-5.913003845E0,5.049299927E0
1.661945167E0,3.733835449E0,-5.799539795E0,5.044509888E0
1.671954167E0,4.090992737E0,-5.584137726E0,4.866230621E0
1.681964167E0,4.315376129E0,-5.202132111E0,4.584666138E0
1.691974167E0,4.452940063E0,-4.661905518E0,4.255350952E0
1.701983167E0,4.637057190E0,-4.009562073E0,3.959715729E0
1.711993167E0,4.770429840E0,-3.479364624E0,3.673361206E0
1.722002167E0,4.707560577E0,-3.174299011E0,3.609444122E0
1.732012167E0,4.596491547E0,-3.139421539E0,3.431763611E0
1.742021167E0,4.543801117E0,-3.409010925E0,3.113226013E0
1.752031167E0,4.269721069E0,-4.015998688E0,2.753524017E0
1.762040167E0,3.913910980E0,-4.676275635E0,2.490970001E0
1.772050167E0,3.859424286E0,-5.185067596E0,2.652484131E0
1.782059167E0,3.799548798E0,-5.638923798E0,3.333567810E0
1.792069167E0,3.525019684E0,-6.248755646E0,4.193080444E0
1.802079167E0,3.304528198E0,-6.802005157E0,4.593946838E0
1.812088167E0,3.177143097E0,-7.070247345E0,4.656516724E0
1.822098167E0,3.481759644E0,-6.965016174E0,4.691244507E0
1.832107167E0,4.017944641E0,-6.430028687E0,4.667593689E0
1.842117167E0,4.731810150E0,-5.641618195E0,4.676425323E0
1.852126167E0,5.146896973E0,-4.986280975E0,4.660708008E0
1.862136167E0,5.327870636E0,-4.715344391E0,4.878804474E0
1.872145167E0,5.373525696E0,-4.741988983E0,5.026247864E0
1.882155167E0,5.317392426E0,-4.975802765E0,4.797972565E0
1.892164167E0,4.705764313E0,-5.438789978E0,4.888983307E0
1.902174167E0,4.284390564E0,-5.999074860E0,5.007686462E0
1.912184167E0,4.328548737E0,-6.411766663E0,4.441114655E0
1.922193167E0,4.344715118E0,-6.846313019E0,3.760480042E0
1.932203167E0,4.220922546E0,-7.295977936E0,3.713926849E0
1.942212167E0,4.562811584E0,-7.472610626E0,4.032763824E0
1.952222167E0,5.189857635E0,-7.440128174E0,4.442012787E0
1.962231167E0,5.638175354E0,-7.487130432E0,4.954097900E0
1.972241167E0,6.098468170E0,-7.814349976E0,5.370531921E0
1.982250167E0,6.469546509E0,-8.331973572E0,5.372178497E0
1.992260167E0,6.432872772E0,-9.210496674E0,5.126688995E0
2.002270167E0,5.727689209E0,-1.061757065E1,4.816384277E0
2.012279167E0,5.071304169E0,-1.199874847E1,4.610711975E0
2.022289167E0,4.082610168E0,-1.257984009E1,4.638554077E0
2.032298167E0,2.993774414E0,-1.198048645E1,5.625451813E0
2.042308167E0,3.323987732E0,-1.135299133E1,7.529642029E0
2.052317167E0,5.025948486E0,-1.109732300E1,9.222022705E0
2.062327167E0,7.411088562E0,-1.130628845E1,9.919871521E0
2.072336167E0,8.534951477E0,-1.203093155E1,8.809031525E0
2.082346167E0,7.656578064E0,-1.312605423E1,6.105802917E0
2.092356167E0,6.236331482E0,-1.399499725E1,3.050207062E0
2.102365167E0,5.390889587E0,-1.360954880E1,1.287023621E0
