,Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
2681,26.94643033,-2.708318024,9.375303955,-0.2490820312
2682,26.95648033,-2.690056,9.379794617,-0.2332150269
2683,26.96653033,-2.679128723,9.399703217,-0.2231858826
2684,26.97658133,-2.683619385,9.427545319,-0.2182461548
2685,26.98663133,-2.693199463,9.436077576,-0.2356100464
2686,26.99668233,-2.689157867,9.417815552,-0.2445913696
2687,27.00673333,-2.692301331,9.406588898,-0.2293231201
2688,27.01678333,-2.69469635,9.382039948,-0.2118095398
2689,27.02683333,-2.693798218,9.366472321,-0.2098635864
2690,27.03688433,-2.682272186,9.35719162,-0.2076182556
2691,27.04693433,-2.687960358,9.345665588,-0.2332150269
2692,27.05698533,-2.694247284,9.332792358,-0.2588117981
2693,27.06703633,-2.710563354,9.335786133,-0.2600093079
2694,27.07708633,-2.715652771,9.362730103,-0.2627037048
2695,27.08713633,-2.724035339,9.389225006,-0.2398013306
2696,27.09718733,-2.730471954,9.389674072,-0.2168989563
2697,27.10723733,-2.721191254,9.38054306,-0.1989363098
2698,27.11728833,-2.70053421,9.392218781,-0.1911524963
2699,27.12733833,-2.686164093,9.413624268,-0.2137554932
2700,27.13738933,-2.672542419,9.42500061,-0.2089654541
2701,27.14743933,-2.66894989,9.422904968,-0.217048645
2702,27.15749033,-2.664159851,9.389823761,-0.247585144
2703,27.16754033,-2.671195221,9.369765472,-0.2778222656
2704,27.17759133,-2.677931213,9.368717651,-0.2782713318
2705,27.18764133,-2.695744171,9.373807068,-0.2513273621
2706,27.19769233,-2.700833588,9.381141815,-0.2270777893
2707,27.20774233,-2.711311798,9.370364227,-0.2501298523
2708,27.21778971,-2.711461487,9.367370453,-0.2541714478
2709,27.22783971,-2.70053421,9.35255127,-0.2324665833
2710,27.23789071,-2.699037323,9.355694733,-0.1999841309
2711,27.24794071,-2.683469696,9.357341309,-0.196690979
2712,27.25799171,-2.686912537,9.3654245,-0.2136058044
2713,27.26804171,-2.675536194,9.361682281,-0.2210902405
2714,27.27809271,-2.64320343,9.3654245,-0.2140548706
2715,27.28814271,-2.65263382,9.369316406,-0.2121089172
2716,27.29819371,-2.651286621,9.367071075,-0.2359094238
2717,27.30824471,-2.651136932,9.370663605,-0.2516267395
2718,27.31829471,-2.673440552,9.379644928,-0.2558180237
2719,27.32834571,-2.696043549,9.394913177,-0.2775228882
2720,27.33839571,-2.711012421,9.396110687,-0.2838098145
2721,27.34844671,-2.696342926,9.382638702,-0.2618055725
2722,27.35849671,-2.694247284,9.386829987,-0.2478845215
2723,27.36854771,-2.698737946,9.4145224,-0.2607577515
2724,27.37859771,-2.715353394,9.416468353,-0.2255809021
2725,27.38864871,-2.706671448,9.396110687,-0.1992356873
2726,27.39869871,-2.693798218,9.380093994,-0.2318678284
2727,27.40874971,-2.699187012,9.370513916,-0.246537323
2728,27.41879971,-2.698288879,9.384884033,-0.2323168945
2729,27.42885071,-2.672692108,9.388925629,-0.2104623413
2730,27.43890071,-2.664608917,9.39341629,-0.2167492676
2731,27.44895171,-2.67134491,9.393715668,-0.2380050659
2732,27.45900171,-2.671943665,9.38054306,-0.2589614868
2733,27.46905271,-2.698139191,9.372310181,-0.2499801636
2734,27.47910271,-2.701132965,9.377549286,-0.2423460388
2735,27.48915371,-2.699935455,9.372459869,-0.2320175171
2736,27.49920371,-2.681074677,9.374106445,-0.2321672058
2737,27.50925471,-2.664159851,9.383387146,-0.23635849
2738,27.51930471,-2.666405182,9.380992126,-0.22348526
2739,27.52935571,-2.650538177,9.381441193,-0.2243833923
2740,27.53940571,-2.65607666,9.377848663,-0.2335144043
2741,27.54945671,-2.655777283,9.352850647,-0.2582130432
2742,27.55950671,-2.660417633,9.340576172,-0.2526745605
2743,27.56955771,-2.683469696,9.3654245,-0.2405497742
2744,27.57960771,-2.706222382,9.397757263,-0.2263293457
2745,27.58965871,-2.693199463,9.419611816,-0.2025288391
2746,27.59970871,-2.680475922,9.42275528,-0.1932481384
2747,27.60975971,-2.658022614,9.427096252,-0.2137554932
2748,27.61980971,-2.635868683,9.410929871,-0.2460882568
2749,27.62986071,-2.643353119,9.406588898,-0.2547702026
2750,27.63991071,-2.67718277,9.401200104,-0.2408491516
2751,27.64996171,-2.715054016,9.38413559,-0.2177970886
2752,27.66001171,-2.727029114,9.36886734,-0.2335144043
2753,27.67006271,-2.714904327,9.34895874,-0.2359094238
2754,27.68011271,-2.674338684,9.343420258,-0.2296224976
2755,27.69016371,-2.656525726,9.335935822,-0.2303709412
2756,27.70021471,-2.651136932,9.328601074,-0.2404000854
2757,27.71026471,-2.668201447,9.357640686,-0.2595602417
2758,27.72031471,-2.70637207,9.375603333,-0.2868035889
2759,27.73036571,-2.736908569,9.36766983,-0.2576142883
2760,27.74041571,-2.732866974,9.35719162,-0.1941462708
2761,27.75046671,-2.72164032,9.384584656,-0.1691482544
2762,27.76051771,-2.692900085,9.418863373,-0.1787283325
2763,27.77056771,-2.672093353,9.432185669,-0.1844165039
2764,27.78061871,-2.664459229,9.409283295,-0.1986369324
2765,27.79066871,-2.668201447,9.400002594,-0.2233355713
2766,27.80071971,-2.672542419,9.396859131,-0.2381547546
2767,27.81076971,-2.676434326,9.394314423,-0.2484832764
2768,27.82082071,-2.695295105,9.38174057,-0.2948867798
2769,27.83087071,-2.717898102,9.383836212,-0.3008743286
