,Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
4649,46.73407133,-0.9618997192,-10.13572266,0.136665802
4650,46.74412333,-0.7571255493,-10.08617569,0.1670526123
4651,46.75417533,-0.4493655396,-10.07719437,0.2686912537
4652,46.76422733,-0.09729766846,-10.05848328,0.3342549133
4653,46.77427933,0.1995350647,-10.0063916,0.450712738
4654,46.78433133,0.4602928162,-9.934541016,0.5917195129
4655,46.79438333,0.5358856201,-9.910890198,0.6715036011
4656,46.80443533,0.3743714905,-9.879754944,0.7870632935
4657,46.81448733,0.1477427673,-9.883646851,0.8870553589
4658,46.82453933,-0.1320254517,-9.991422729,0.9768685913
4659,46.83459133,-0.4981640625,-10.13587234,0.9547146606
4660,46.84464333,-0.8146060181,-10.21670425,0.8587641907
4661,46.85469533,-0.9383985901,-10.18841309,0.786763916
4662,46.86474733,-0.9392967224,-10.05698639,0.5983058167
4663,46.87479933,-0.8949888611,-9.952353973,0.3414399719
4664,46.88485133,-0.7024891663,-9.84158432,0.07948471069
4665,46.89490333,-0.5451663208,-9.75147171,-0.1528321838
4666,46.90495533,-0.4457730103,-9.67078949,-0.2028282166
4667,46.91500733,-0.3558100891,-9.633816376,-0.1182540894
4668,46.92505933,-0.2222877502,-9.674531708,0.043409729
4669,46.93511133,-0.1420545959,-9.716743927,0.2236349487
4670,46.94516333,-0.0549357605,-9.775721283,0.4231700134
4671,46.95521533,0.03802093506,-9.789342957,0.528999939
4672,46.96526733,0.06810836792,-9.786049805,0.5933660889
4673,46.97531933,-0.002245330811,-9.728569336,0.5757028198
4674,46.98537133,-0.08202941895,-9.696985016,0.4810995483
4675,46.99542333,-0.107177124,-9.729018402,0.3734733582
4676,47.00547533,-0.1540296936,-9.81119751,0.282462616
4677,47.01552733,-0.255668335,-9.940827942,0.1746867371
4678,47.02557933,-0.3670367432,-10.01118164,0.05014572144
4679,47.03563133,-0.5177732849,-10.06312363,-0.0137713623
4680,47.04568333,-0.5834866333,-10.06641678,-0.01032852173
4681,47.05573533,-0.5233117676,-10.01761826,-0.03233276367
4682,47.06578733,-0.473764801,-9.936187592,-0.005987548828
4683,47.07584008,-0.4041595459,-9.866282959,0.03278182983
4684,47.08589208,-0.3149450684,-9.820927277,0.06631210327
4685,47.09594408,-0.2522254944,-9.789043579,0.09624984741
4686,47.10599608,-0.2227368164,-9.77841568,0.1392105103
4687,47.11604808,-0.2040257263,-9.748927002,0.1748364258
4688,47.12610008,-0.1799258423,-9.786349182,0.1651066589
4689,47.13615208,-0.1612147522,-9.816137238,0.1561253357
4690,47.14620408,-0.1820214844,-9.811047821,0.1119671631
4691,47.15625608,-0.2219883728,-9.81,0.0592767334
4692,47.16630808,-0.2652484131,-9.827962646,0.04790039063
4693,47.17636008,-0.3366499329,-9.854607239,0.04206253052
4694,47.18641208,-0.3878434753,-9.898316345,0.02649490356
4695,47.19646408,-0.3980223083,-9.927655334,0.006586303711
4696,47.20651608,-0.3755690002,-9.935139771,0.01092727661
4697,47.21656808,-0.3393443298,-9.9387323,-0.004640350342
4698,47.22662008,-0.3388952637,-9.942624207,-0.02634521484
4699,47.23667208,-0.3335064697,-9.941127319,-0.02903961182
4700,47.24672408,-0.2953358459,-9.895621948,-0.02424957275
4701,47.25677608,-0.2478845215,-9.920470276,-0.02035766602
4702,47.26682808,-0.2763253784,-9.947713623,0.01002914429
4703,47.27688008,-0.2908451843,-9.910441132,0.04326004028
4704,47.28693208,-0.2912942505,-9.868378601,0.02933898926
4705,47.29698408,-0.3104544067,-9.885592804,0.0592767334
4706,47.30703608,-0.3059637451,-9.875713348,0.08906478882
4707,47.31708808,-0.3225791931,-9.846823425,0.1151106262
4708,47.32714008,-0.3778143311,-9.864786072,0.1062789917
4709,47.33719208,-0.3649411011,-9.8697258,0.08681945801
4710,47.34724408,-0.347277832,-9.889335022,0.07514373779
4711,47.35729608,-0.343535614,-9.880353699,0.08502319336
4712,47.36734808,-0.3580554199,-9.874515839,0.09355545044
4713,47.37740008,-0.3827540588,-9.851164398,0.106129303
4714,47.38745208,-0.3790118408,-9.84397934,0.0853225708
4715,47.39750408,-0.3826043701,-9.850565643,0.06062393188
4716,47.40755608,-0.4128414917,-9.887389069,0.0390687561
4717,47.41760808,-0.4513114929,-9.883946228,0.0375718689
4718,47.42766008,-0.4617897034,-9.852062531,0.04849914551
4719,47.43771208,-0.4471202087,-9.836345215,0.0802331543
4720,47.44776408,-0.4351451111,-9.851164398,0.09250762939
4721,47.45781608,-0.4210743713,-9.845775604,0.0672102356
4722,47.46786808,-0.4231700134,-9.829309845,0.04954696655
4723,47.47792008,-0.4185296631,-9.820178833,0.05538482666
4724,47.48797208,-0.4007167053,-9.799222412,0.05718109131
4725,47.49802408,-0.3879931641,-9.808353424,0.06122268677
4726,47.50807608,-0.3595523071,-9.821226654,0.04805007935
4727,47.51812808,-0.3433859253,-9.826615448,0.02574645996
4728,47.52818008,-0.3227288818,-9.8498172,0.01107696533
4729,47.53823208,-0.3155438232,-9.872569885,-0.003293151855
4730,47.54828408,-0.3137475586,-9.891131287,0.001197509766
4731,47.55833608,-0.3369493103,-9.897567902,0.01392105103
4732,47.56838808,-0.3549119568,-9.914931793,0.02260299683
4733,47.57844008,-0.3598516846,-9.926158447,0.02859054565
4734,47.58849208,-0.3475772095,-9.892927551,0.02350112915
4735,47.59854408,-0.3192860413,-9.84861969,0.02948867798
4736,47.60859608,-0.2890489197,-9.835896149,0.04430786133
4737,47.61864808,-0.273331604,-9.817933502,0.05987548828
4738,47.62870008,-0.265847168,-9.80176712,0.05703140259
4739,47.63875208,-0.2430944824,-9.824220428,0.043409729
4740,47.64880408,-0.2103126526,-9.84622467,0.03547622681
4741,47.65885608,-0.1886077881,-9.846973114,0.02290237427
4742,47.66890808,-0.1821711731,-9.861343231,0.004041595459
4743,47.67896008,-0.1669029236,-9.892927551,-0.01002914429
4744,47.68901208,-0.1411564636,-9.923913116,-0.001197509766
4745,47.69906408,-0.1411564636,-9.951755219,0.03128494263
4746,47.70911608,-0.1815724182,-9.970017242,0.03143463135
4747,47.71916808,-0.2219883728,-9.960736542,0.03517684937
4748,47.72922008,-0.2279759216,-9.955647125,0.05792953491
4749,47.73927208,-0.2186952209,-9.932145996,0.05748046875
4750,47.74932408,-0.2474354553,-9.915680237,0.08068222046
4751,47.75937608,-0.2887495422,-9.892179108,0.1046324158
4752,47.76942808,-0.3064128113,-9.876611481,0.1181044006
4753,47.77948008,-0.3077600098,-9.873617706,0.1284329224
4754,47.78953208,-0.2893482971,-9.86269043,0.1372645569
4755,47.79958408,-0.2553689575,-9.855205994,0.1552272034
4756,47.80963608,-0.2357597351,-9.850565643,0.1868115234
4757,47.81968808,-0.2439926147,-9.876461792,0.2182461548
4758,47.82974008,-0.2787203979,-9.895621948,0.2165995789
4759,47.83979208,-0.3119512939,-9.913434906,0.2154020691
4760,47.84984408,-0.3080593872,-9.913135529,0.1818717957
4761,47.85989608,-0.2995271301,-9.88484436,0.1660047913
4762,47.86994808,-0.3080593872,-9.875413971,0.1812730408
4763,47.88000008,-0.3144960022,-9.874665527,0.2025288391
4764,47.89005208,-0.3465293884,-9.886640625,0.2200424194
4765,47.90010408,-0.3519181824,-9.88484436,0.2188449097
4766,47.91015608,-0.3293151855,-9.916278992,0.2246827698
4767,47.92020808,-0.2850073242,-9.90714798,0.2174977112
4768,47.93026008,-0.2727328491,-9.929750977,0.2380050659
4769,47.94031208,-0.2844085693,-9.881700897,0.2565664673
4770,47.95036408,-0.2680924988,-9.869576111,0.2624043274
4771,47.96041608,-0.2637515259,-9.896370392,0.2903961182
4772,47.97046808,-0.2727328491,-9.857301636,0.2921923828
4773,47.98052008,-0.2716850281,-9.830058289,0.2776725769
4774,47.99057208,-0.28081604,-9.824669495,0.2616558838
4775,48.00062408,-0.3040177917,-9.792187042,0.2493814087
