"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636485145108260E9,"2021-11-09 20:12:25.108 UTC+01:00"
"PAUSE",2.170360729168169E1,1.636485166811739E9,"2021-11-09 20:12:46.812 UTC+01:00"
