"event","experiment time","system time","system time text"
"START",0.000000000E0,1636388148.923,"2021-11-08 17:15:48.923 UTC+01:00"
"PAUSE",4.781573170E1,1636388196.739,"2021-11-08 17:16:36.739 UTC+01:00"
